# Frequency	I_corrected	Q_corrected
1.03600000e+10	-1.10365523e-02	1.61778198e-02
1.03601500e+10	-1.08851949e-02	1.61932737e-02
1.03603000e+10	-1.06856491e-02	1.60671019e-02
1.03604500e+10	-1.06236521e-02	1.61820207e-02
1.03606000e+10	-1.04444365e-02	1.61794924e-02
1.03607500e+10	-1.03779378e-02	1.61689804e-02
1.03609000e+10	-1.01435804e-02	1.61498883e-02
1.03610500e+10	-9.90255729e-03	1.60246961e-02
1.03612000e+10	-9.86874666e-03	1.59946452e-02
1.03613500e+10	-9.66333430e-03	1.60589648e-02
1.03615000e+10	-9.48037009e-03	1.59046763e-02
1.03616500e+10	-9.47693871e-03	1.58976256e-02
1.03618000e+10	-9.23849148e-03	1.59474092e-02
1.03619500e+10	-9.15332740e-03	1.59353050e-02
1.03621000e+10	-8.92300264e-03	1.59603898e-02
1.03622500e+10	-8.84620985e-03	1.59554864e-02
1.03624000e+10	-8.70644026e-03	1.59052929e-02
1.03625500e+10	-8.65727176e-03	1.59619079e-02
1.03627000e+10	-8.44234720e-03	1.57868115e-02
1.03628500e+10	-8.34587771e-03	1.57747866e-02
1.03630000e+10	-8.13283525e-03	1.57041444e-02
1.03631500e+10	-8.13395030e-03	1.57148392e-02
1.03633000e+10	-7.90664006e-03	1.56151423e-02
1.03634500e+10	-7.87170521e-03	1.57724452e-02
1.03636000e+10	-7.77733202e-03	1.56319878e-02
1.03637500e+10	-7.68540843e-03	1.57459969e-02
1.03639000e+10	-7.44159682e-03	1.55248718e-02
1.03640500e+10	-7.37035250e-03	1.56549262e-02
1.03642000e+10	-7.27208076e-03	1.54618152e-02
1.03643500e+10	-7.04429319e-03	1.54486068e-02
1.03645000e+10	-6.98580733e-03	1.53338655e-02
1.03646500e+10	-6.83443720e-03	1.54165376e-02
1.03648000e+10	-6.67210863e-03	1.53105782e-02
1.03649500e+10	-6.63712487e-03	1.52426229e-02
1.03651000e+10	-6.44515198e-03	1.53264032e-02
1.03652500e+10	-6.46586486e-03	1.53952723e-02
1.03654000e+10	-6.31778408e-03	1.51845852e-02
1.03655500e+10	-6.14937320e-03	1.52953682e-02
1.03657000e+10	-6.08996115e-03	1.52061282e-02
1.03658500e+10	-5.96025786e-03	1.51442985e-02
1.03660000e+10	-5.74687504e-03	1.49605993e-02
1.03661500e+10	-5.74952537e-03	1.50598354e-02
1.03663000e+10	-5.59753569e-03	1.51032808e-02
1.03664500e+10	-5.45817616e-03	1.48947452e-02
1.03666000e+10	-5.36314821e-03	1.48766913e-02
1.03667500e+10	-5.27465076e-03	1.49826505e-02
1.03669000e+10	-5.21038958e-03	1.49695037e-02
1.03670500e+10	-5.11933739e-03	1.49374865e-02
1.03672000e+10	-4.97866888e-03	1.48294844e-02
1.03673500e+10	-4.92703262e-03	1.48073662e-02
1.03675000e+10	-4.78340226e-03	1.47223626e-02
1.03676500e+10	-4.66211054e-03	1.46421206e-02
1.03678000e+10	-4.53658778e-03	1.46366373e-02
1.03679500e+10	-4.44522251e-03	1.45248339e-02
1.03681000e+10	-4.38459017e-03	1.45884440e-02
1.03682500e+10	-4.38296956e-03	1.45436817e-02
1.03684000e+10	-4.22284251e-03	1.44948165e-02
1.03685500e+10	-4.11973933e-03	1.44497080e-02
1.03687000e+10	-3.99364066e-03	1.44282660e-02
1.03688500e+10	-3.89237150e-03	1.44500540e-02
1.03690000e+10	-3.82641955e-03	1.43134078e-02
1.03691500e+10	-3.67805673e-03	1.42307693e-02
1.03693000e+10	-3.68553586e-03	1.42471878e-02
1.03694500e+10	-3.57451713e-03	1.41635787e-02
1.03696000e+10	-3.47224349e-03	1.40969025e-02
1.03697500e+10	-3.31420688e-03	1.40106809e-02
1.03699000e+10	-3.33668387e-03	1.41275344e-02
1.03700500e+10	-3.22249411e-03	1.41180814e-02
1.03702000e+10	-3.11632066e-03	1.39873236e-02
1.03703500e+10	-3.04771009e-03	1.39479798e-02
1.03705000e+10	-2.97728421e-03	1.39408796e-02
1.03706500e+10	-2.85725931e-03	1.38192574e-02
1.03708000e+10	-2.72354486e-03	1.37304696e-02
1.03709500e+10	-2.66210519e-03	1.36885305e-02
1.03711000e+10	-2.60876121e-03	1.37917819e-02
1.03712500e+10	-2.51447377e-03	1.36336125e-02
1.03714000e+10	-2.49178747e-03	1.37313317e-02
1.03715500e+10	-2.39353036e-03	1.35869543e-02
1.03717000e+10	-2.22191887e-03	1.35528673e-02
1.03718500e+10	-2.18286902e-03	1.35144458e-02
1.03720000e+10	-2.14867017e-03	1.35148340e-02
1.03721500e+10	-2.04482534e-03	1.33777090e-02
1.03723000e+10	-1.92778371e-03	1.33419621e-02
1.03724500e+10	-1.81593149e-03	1.31958007e-02
1.03726000e+10	-1.80712802e-03	1.33081058e-02
1.03727500e+10	-1.69249792e-03	1.31345428e-02
1.03729000e+10	-1.69038709e-03	1.31876942e-02
1.03730500e+10	-1.63110654e-03	1.31424424e-02
1.03732000e+10	-1.52357878e-03	1.31664987e-02
1.03733500e+10	-1.34401426e-03	1.29482281e-02
1.03735000e+10	-1.31659040e-03	1.29362918e-02
1.03736500e+10	-1.26544119e-03	1.28801076e-02
1.03738000e+10	-1.24858583e-03	1.28613949e-02
1.03739500e+10	-1.13449426e-03	1.27276982e-02
1.03741000e+10	-1.08771176e-03	1.27803255e-02
1.03742500e+10	-9.52549417e-04	1.27727025e-02
1.03744000e+10	-9.37148823e-04	1.27935599e-02
1.03745500e+10	-8.01739187e-04	1.26159319e-02
1.03747000e+10	-7.66046559e-04	1.26442734e-02
1.03748500e+10	-6.88292472e-04	1.25308985e-02
1.03750000e+10	-6.33630817e-04	1.25128188e-02
1.03751500e+10	-5.37112089e-04	1.24285002e-02
1.03753000e+10	-4.90697954e-04	1.23885972e-02
1.03754500e+10	-4.40955427e-04	1.22509880e-02
1.03756000e+10	-4.12039951e-04	1.23170662e-02
1.03757500e+10	-3.12444866e-04	1.22815753e-02
1.03759000e+10	-2.36832754e-04	1.22857477e-02
1.03760500e+10	-1.94306850e-04	1.21635370e-02
1.03762000e+10	-1.60374118e-04	1.21002204e-02
1.03763500e+10	-1.98599570e-05	1.21626985e-02
1.03765000e+10	-4.16802389e-05	1.19609646e-02
1.03766500e+10	9.02819467e-05	1.18472160e-02
1.03768000e+10	1.50452642e-04	1.19578764e-02
1.03769500e+10	2.41032590e-04	1.18058838e-02
1.03771000e+10	2.61919718e-04	1.18142528e-02
1.03772500e+10	2.98720113e-04	1.17702609e-02
1.03774000e+10	4.07928146e-04	1.17181371e-02
1.03775500e+10	3.98663884e-04	1.15952027e-02
1.03777000e+10	4.87816031e-04	1.16431177e-02
1.03778500e+10	4.54855634e-04	1.15454140e-02
1.03780000e+10	5.75387610e-04	1.15405122e-02
1.03781500e+10	6.50509689e-04	1.14728692e-02
1.03783000e+10	6.08985321e-04	1.13264963e-02
1.03784500e+10	7.14208527e-04	1.13663398e-02
1.03786000e+10	7.95209216e-04	1.13051907e-02
1.03787500e+10	7.96429534e-04	1.13106771e-02
1.03789000e+10	9.02744463e-04	1.12160836e-02
1.03790500e+10	1.00217934e-03	1.12497216e-02
1.03792000e+10	9.48817612e-04	1.10898544e-02
1.03793500e+10	1.06228561e-03	1.11303336e-02
1.03795000e+10	1.11792102e-03	1.10832132e-02
1.03796500e+10	1.18610374e-03	1.10246246e-02
1.03798000e+10	1.21366786e-03	1.08633428e-02
1.03799500e+10	1.24051086e-03	1.09830095e-02
1.03801000e+10	1.27685433e-03	1.07701024e-02
1.03802500e+10	1.35334884e-03	1.07513323e-02
1.03804000e+10	1.49130841e-03	1.06983426e-02
1.03805500e+10	1.43701507e-03	1.07152752e-02
1.03807000e+10	1.49806840e-03	1.06955478e-02
1.03808500e+10	1.55923756e-03	1.05798608e-02
1.03810000e+10	1.58182592e-03	1.05243745e-02
1.03811500e+10	1.61113802e-03	1.05563738e-02
1.03813000e+10	1.65548752e-03	1.04020747e-02
1.03814500e+10	1.75908450e-03	1.03773953e-02
1.03816000e+10	1.80013968e-03	1.02869172e-02
1.03817500e+10	1.81693349e-03	1.03174870e-02
1.03819000e+10	1.82890846e-03	1.01614750e-02
1.03820500e+10	1.86087778e-03	1.03082228e-02
1.03822000e+10	1.96980750e-03	1.02131132e-02
1.03823500e+10	2.00042720e-03	1.01279940e-02
1.03825000e+10	2.02980742e-03	1.00948847e-02
1.03826500e+10	2.07431440e-03	1.01222183e-02
1.03828000e+10	2.07853226e-03	9.92860688e-03
1.03829500e+10	2.18537918e-03	9.82318059e-03
1.03831000e+10	2.09130757e-03	9.82169097e-03
1.03832500e+10	2.22770744e-03	9.84073112e-03
1.03834000e+10	2.22922739e-03	9.75070551e-03
1.03835500e+10	2.21805593e-03	9.74978242e-03
1.03837000e+10	2.32733592e-03	9.65169043e-03
1.03838500e+10	2.40862948e-03	9.64280041e-03
1.03840000e+10	2.38774424e-03	9.59402480e-03
1.03841500e+10	2.45222457e-03	9.53275461e-03
1.03843000e+10	2.49729489e-03	9.51623949e-03
1.03844500e+10	2.51548279e-03	9.43529472e-03
1.03846000e+10	2.48183550e-03	9.37228044e-03
1.03847500e+10	2.59325540e-03	9.39024979e-03
1.03849000e+10	2.55208820e-03	9.22771139e-03
1.03850500e+10	2.59287948e-03	9.23160102e-03
1.03852000e+10	2.65620391e-03	9.17320455e-03
1.03853500e+10	2.69180365e-03	9.16178100e-03
1.03855000e+10	2.71449269e-03	9.07855003e-03
1.03856500e+10	2.73826425e-03	9.03091260e-03
1.03858000e+10	2.77610995e-03	9.05050679e-03
1.03859500e+10	2.81105045e-03	8.94862158e-03
1.03861000e+10	2.79304312e-03	8.85981466e-03
1.03862500e+10	2.94040186e-03	8.86765285e-03
1.03864000e+10	2.87489940e-03	8.85284398e-03
1.03865500e+10	2.95811182e-03	8.70901002e-03
1.03867000e+10	2.99893579e-03	8.81321417e-03
1.03868500e+10	2.98682033e-03	8.75893533e-03
1.03870000e+10	2.99112694e-03	8.64047193e-03
1.03871500e+10	2.97499017e-03	8.54637282e-03
1.03873000e+10	3.11390866e-03	8.60896016e-03
1.03874500e+10	3.13654021e-03	8.51352892e-03
1.03876000e+10	3.11903887e-03	8.44630043e-03
1.03877500e+10	3.10242856e-03	8.37399376e-03
1.03879000e+10	3.17415331e-03	8.36991588e-03
1.03880500e+10	3.17424467e-03	8.27152445e-03
1.03882000e+10	3.18602810e-03	8.24090615e-03
1.03883500e+10	3.22839095e-03	8.19872422e-03
1.03885000e+10	3.27131011e-03	8.24638627e-03
1.03886500e+10	3.24764433e-03	8.15864602e-03
1.03888000e+10	3.37697523e-03	8.07685176e-03
1.03889500e+10	3.35069047e-03	8.03286166e-03
1.03891000e+10	3.34050634e-03	7.96758794e-03
1.03892500e+10	3.39751043e-03	7.89697639e-03
1.03894000e+10	3.46327034e-03	7.88715433e-03
1.03895500e+10	3.37742159e-03	7.81751787e-03
1.03897000e+10	3.51402068e-03	7.80504192e-03
1.03898500e+10	3.44250675e-03	7.75507495e-03
1.03900000e+10	3.48813316e-03	7.73895960e-03
1.03901500e+10	3.47133258e-03	7.67395396e-03
1.03903000e+10	3.57124251e-03	7.65085994e-03
1.03904500e+10	3.59990191e-03	7.60484094e-03
1.03906000e+10	3.60482772e-03	7.58903854e-03
1.03907500e+10	3.58785855e-03	7.48841703e-03
1.03909000e+10	3.67043768e-03	7.45637899e-03
1.03910500e+10	3.61340998e-03	7.43654756e-03
1.03912000e+10	3.59506584e-03	7.32157734e-03
1.03913500e+10	3.63141530e-03	7.33889779e-03
1.03915000e+10	3.68608391e-03	7.32408703e-03
1.03916500e+10	3.73010595e-03	7.23577199e-03
1.03918000e+10	3.78059658e-03	7.32312792e-03
1.03919500e+10	3.73205702e-03	7.13757376e-03
1.03921000e+10	3.80755939e-03	7.14041283e-03
1.03922500e+10	3.66288513e-03	7.12021938e-03
1.03924000e+10	3.73973082e-03	6.97316945e-03
1.03925500e+10	3.78834053e-03	6.96934372e-03
1.03927000e+10	3.75125540e-03	6.99992436e-03
1.03928500e+10	3.82158426e-03	6.87037608e-03
1.03930000e+10	3.81422677e-03	6.89940490e-03
1.03931500e+10	3.83112046e-03	6.87921970e-03
1.03933000e+10	3.89867050e-03	6.82417452e-03
1.03934500e+10	3.86530363e-03	6.77828787e-03
1.03936000e+10	3.98326398e-03	6.76394602e-03
1.03937500e+10	3.93297038e-03	6.70588401e-03
1.03939000e+10	3.89271942e-03	6.63080422e-03
1.03940500e+10	3.91238997e-03	6.54148146e-03
1.03942000e+10	3.90415367e-03	6.59991120e-03
1.03943500e+10	3.95188855e-03	6.45907134e-03
1.03945000e+10	3.95947805e-03	6.38949985e-03
1.03946500e+10	3.98906295e-03	6.38413572e-03
1.03948000e+10	4.04445857e-03	6.44449876e-03
1.03949500e+10	4.11147615e-03	6.45320770e-03
1.03951000e+10	4.03818060e-03	6.25131845e-03
1.03952500e+10	4.06295837e-03	6.31200668e-03
1.03954000e+10	4.07139023e-03	6.24393471e-03
1.03955500e+10	4.07787051e-03	6.18092439e-03
1.03957000e+10	3.97379656e-03	6.08750824e-03
1.03958500e+10	4.07418209e-03	6.10584828e-03
1.03960000e+10	4.04847367e-03	6.09900828e-03
1.03961500e+10	4.08824798e-03	6.05917266e-03
1.03963000e+10	4.13579228e-03	5.96347132e-03
1.03964500e+10	4.15737012e-03	6.01143139e-03
1.03966000e+10	4.12416308e-03	6.00377476e-03
1.03967500e+10	4.17882439e-03	5.91727877e-03
1.03969000e+10	4.16363721e-03	5.79954706e-03
1.03970500e+10	4.18988817e-03	5.74708147e-03
1.03972000e+10	4.13260256e-03	5.72484302e-03
1.03973500e+10	4.21689698e-03	5.76926844e-03
1.03975000e+10	4.19321088e-03	5.65300435e-03
1.03976500e+10	4.14075369e-03	5.62611972e-03
1.03978000e+10	4.23117716e-03	5.57800331e-03
1.03979500e+10	4.22715024e-03	5.62501260e-03
1.03981000e+10	4.30233443e-03	5.52425282e-03
1.03982500e+10	4.30379987e-03	5.57705332e-03
1.03984000e+10	4.23708543e-03	5.50302315e-03
1.03985500e+10	4.31520682e-03	5.45421379e-03
1.03987000e+10	4.21025177e-03	5.38506909e-03
1.03988500e+10	4.24053141e-03	5.33282620e-03
1.03990000e+10	4.26681754e-03	5.37750008e-03
1.03991500e+10	4.23553733e-03	5.30005333e-03
1.03993000e+10	4.23582868e-03	5.24989427e-03
1.03994500e+10	4.31683409e-03	5.27033294e-03
1.03996000e+10	4.33747241e-03	5.20414795e-03
1.03997500e+10	4.31536155e-03	5.11461121e-03
1.03999000e+10	4.29840987e-03	5.08072294e-03
1.04000500e+10	4.32391069e-03	5.12987271e-03
1.04002000e+10	4.28846516e-03	5.03325188e-03
1.04003500e+10	4.26645849e-03	5.04004869e-03
1.04005000e+10	4.33596688e-03	4.97372103e-03
1.04006500e+10	4.39199748e-03	5.00440185e-03
1.04008000e+10	4.26477516e-03	4.92839800e-03
1.04009500e+10	4.38874607e-03	4.96171460e-03
1.04011000e+10	4.35207035e-03	4.93099239e-03
1.04012500e+10	4.34349638e-03	4.84566444e-03
1.04014000e+10	4.37020563e-03	4.80510978e-03
1.04015500e+10	4.30965242e-03	4.78195018e-03
1.04017000e+10	4.40075389e-03	4.68448991e-03
1.04018500e+10	4.37051650e-03	4.63501676e-03
1.04020000e+10	4.39429121e-03	4.62743960e-03
1.04021500e+10	4.42421076e-03	4.56776841e-03
1.04023000e+10	4.43448414e-03	4.62601026e-03
1.04024500e+10	4.37840616e-03	4.56600258e-03
1.04026000e+10	4.40287888e-03	4.46188237e-03
1.04027500e+10	4.43115470e-03	4.48943750e-03
1.04029000e+10	4.39355463e-03	4.48622633e-03
1.04030500e+10	4.32627802e-03	4.37238129e-03
1.04032000e+10	4.33512616e-03	4.40462907e-03
1.04033500e+10	4.39056572e-03	4.35662970e-03
1.04035000e+10	4.35183187e-03	4.30047298e-03
1.04036500e+10	4.33885390e-03	4.22537289e-03
1.04038000e+10	4.37736891e-03	4.32366060e-03
1.04039500e+10	4.31312840e-03	4.21307240e-03
1.04041000e+10	4.45085375e-03	4.17151390e-03
1.04042500e+10	4.37545826e-03	4.19807262e-03
1.04044000e+10	4.43014360e-03	4.12683752e-03
1.04045500e+10	4.33305405e-03	4.09955593e-03
1.04047000e+10	4.41355010e-03	4.11411399e-03
1.04048500e+10	4.38617300e-03	3.99304954e-03
1.04050000e+10	4.33544569e-03	4.02000183e-03
1.04051500e+10	4.33589706e-03	4.05924368e-03
1.04053000e+10	4.39074949e-03	3.98260488e-03
1.04054500e+10	4.33366745e-03	3.97200903e-03
1.04056000e+10	4.39168273e-03	3.96488405e-03
1.04057500e+10	4.41588757e-03	3.85186580e-03
1.04059000e+10	4.39694155e-03	3.89923983e-03
1.04060500e+10	4.37919926e-03	3.85360204e-03
1.04062000e+10	4.38640481e-03	3.75973369e-03
1.04063500e+10	4.40734988e-03	3.71908308e-03
1.04065000e+10	4.34861809e-03	3.79065083e-03
1.04066500e+10	4.38003935e-03	3.66555616e-03
1.04068000e+10	4.34258725e-03	3.70196703e-03
1.04069500e+10	4.39276980e-03	3.68380664e-03
1.04071000e+10	4.46268095e-03	3.61051295e-03
1.04072500e+10	4.39369074e-03	3.59670670e-03
1.04074000e+10	4.37960793e-03	3.57808743e-03
1.04075500e+10	4.31402862e-03	3.53578787e-03
1.04077000e+10	4.37013134e-03	3.50087008e-03
1.04078500e+10	4.33284230e-03	3.48939909e-03
1.04080000e+10	4.40730319e-03	3.44971600e-03
1.04081500e+10	4.36533734e-03	3.39459358e-03
1.04083000e+10	4.34298096e-03	3.37961866e-03
1.04084500e+10	4.33953654e-03	3.35802536e-03
1.04086000e+10	4.40012115e-03	3.39069316e-03
1.04087500e+10	4.36392272e-03	3.29171891e-03
1.04089000e+10	4.38329021e-03	3.30414578e-03
1.04090500e+10	4.32922114e-03	3.31618921e-03
1.04092000e+10	4.27864080e-03	3.26666542e-03
1.04093500e+10	4.28443265e-03	3.29613415e-03
1.04095000e+10	4.30548926e-03	3.20998783e-03
1.04096500e+10	4.27877034e-03	3.11493118e-03
1.04098000e+10	4.29407292e-03	3.10175497e-03
1.04099500e+10	4.30277832e-03	3.07583833e-03
1.04101000e+10	4.30332181e-03	3.11930266e-03
1.04102500e+10	4.30952347e-03	3.09538184e-03
1.04104000e+10	4.29361088e-03	3.08467465e-03
1.04105500e+10	4.27975313e-03	2.98832264e-03
1.04107000e+10	4.34219384e-03	2.98955583e-03
1.04108500e+10	4.31235233e-03	2.94768377e-03
1.04110000e+10	4.30313747e-03	2.93260562e-03
1.04111500e+10	4.32046891e-03	2.92965163e-03
1.04113000e+10	4.25952600e-03	2.87096575e-03
1.04114500e+10	4.28280127e-03	2.85610285e-03
1.04116000e+10	4.24086824e-03	2.87606674e-03
1.04117500e+10	4.24539572e-03	2.87562915e-03
1.04119000e+10	4.25578745e-03	2.79566750e-03
1.04120500e+10	4.31596024e-03	2.84740859e-03
1.04122000e+10	4.27910036e-03	2.79013446e-03
1.04123500e+10	4.26415672e-03	2.79379826e-03
1.04125000e+10	4.28812450e-03	2.66483826e-03
1.04126500e+10	4.24248395e-03	2.68699656e-03
1.04128000e+10	4.26584491e-03	2.62344973e-03
1.04129500e+10	4.20067259e-03	2.65039483e-03
1.04131000e+10	4.19894726e-03	2.64746265e-03
1.04132500e+10	4.32162324e-03	2.68394046e-03
1.04134000e+10	4.27130840e-03	2.53174226e-03
1.04135500e+10	4.22693766e-03	2.57954891e-03
1.04137000e+10	4.23313680e-03	2.49627762e-03
1.04138500e+10	4.23016217e-03	2.55375237e-03
1.04140000e+10	4.18649639e-03	2.51933827e-03
1.04141500e+10	4.17867689e-03	2.43396777e-03
1.04143000e+10	4.17323355e-03	2.45123213e-03
1.04144500e+10	4.21380888e-03	2.41966732e-03
1.04146000e+10	4.15638547e-03	2.36410959e-03
1.04147500e+10	4.16185991e-03	2.40429759e-03
1.04149000e+10	4.24571579e-03	2.39152967e-03
1.04150500e+10	4.21989675e-03	2.33025422e-03
1.04152000e+10	4.20085162e-03	2.34149200e-03
1.04153500e+10	4.16787218e-03	2.33744169e-03
1.04155000e+10	4.22465737e-03	2.25648720e-03
1.04156500e+10	4.15467578e-03	2.17011167e-03
1.04158000e+10	4.13878466e-03	2.16775780e-03
1.04159500e+10	4.10021387e-03	2.20981202e-03
1.04161000e+10	4.14860841e-03	2.20958186e-03
1.04162500e+10	4.16111595e-03	2.20267296e-03
1.04164000e+10	4.12534342e-03	2.15837846e-03
1.04165500e+10	4.23478928e-03	2.15890211e-03
1.04167000e+10	4.21160705e-03	2.17404883e-03
1.04168500e+10	4.12444180e-03	2.12294534e-03
1.04170000e+10	4.14466456e-03	2.06261328e-03
1.04171500e+10	4.15104342e-03	2.02408761e-03
1.04173000e+10	4.06950101e-03	2.01926243e-03
1.04174500e+10	4.09266213e-03	2.02034389e-03
1.04176000e+10	4.06672027e-03	2.00432432e-03
1.04177500e+10	4.10709428e-03	2.01479313e-03
1.04179000e+10	4.06887923e-03	1.88440023e-03
1.04180500e+10	4.11469887e-03	1.92786985e-03
1.04182000e+10	4.10775360e-03	1.95333360e-03
1.04183500e+10	4.10371085e-03	1.87737132e-03
1.04185000e+10	4.12414301e-03	1.94896526e-03
1.04186500e+10	4.08582471e-03	1.87219732e-03
1.04188000e+10	4.01420349e-03	1.88043429e-03
1.04189500e+10	4.06867524e-03	1.79174863e-03
1.04191000e+10	4.04030150e-03	1.83121088e-03
1.04192500e+10	4.03654369e-03	1.77565735e-03
1.04194000e+10	3.98292404e-03	1.75216701e-03
1.04195500e+10	4.06956420e-03	1.75817987e-03
1.04197000e+10	3.99822424e-03	1.73762082e-03
1.04198500e+10	4.05126612e-03	1.65106812e-03
1.04200000e+10	3.97823183e-03	1.68029755e-03
1.04201500e+10	4.00013190e-03	1.68937614e-03
1.04203000e+10	3.98799506e-03	1.61072725e-03
1.04204500e+10	3.99742066e-03	1.68530974e-03
1.04206000e+10	3.97508478e-03	1.57930773e-03
1.04207500e+10	3.91653178e-03	1.55986428e-03
1.04209000e+10	3.93763367e-03	1.63663155e-03
1.04210500e+10	3.93986755e-03	1.56445320e-03
1.04212000e+10	3.97644804e-03	1.58867758e-03
1.04213500e+10	3.96875621e-03	1.58876355e-03
1.04215000e+10	3.91367261e-03	1.56163637e-03
1.04216500e+10	3.91902947e-03	1.56423640e-03
1.04218000e+10	3.95572112e-03	1.46941962e-03
1.04219500e+10	3.87958255e-03	1.43639119e-03
1.04221000e+10	3.98403156e-03	1.44434772e-03
1.04222500e+10	3.92021147e-03	1.40222092e-03
1.04224000e+10	3.92252641e-03	1.43447357e-03
1.04225500e+10	3.84451581e-03	1.39634890e-03
1.04227000e+10	3.85315123e-03	1.39174781e-03
1.04228500e+10	3.88818041e-03	1.36905047e-03
1.04230000e+10	3.94576622e-03	1.37017947e-03
1.04231500e+10	3.88073876e-03	1.34500038e-03
1.04233000e+10	3.82956315e-03	1.34098576e-03
1.04234500e+10	3.87368427e-03	1.28160779e-03
1.04236000e+10	3.86650201e-03	1.29507605e-03
1.04237500e+10	3.83616786e-03	1.26573403e-03
1.04239000e+10	3.89211646e-03	1.32678016e-03
1.04240500e+10	3.83151444e-03	1.21011930e-03
1.04242000e+10	3.84678900e-03	1.20041528e-03
1.04243500e+10	3.79714409e-03	1.18185055e-03
1.04245000e+10	3.79892682e-03	1.16271419e-03
1.04246500e+10	3.78482291e-03	1.17208427e-03
1.04248000e+10	3.81683928e-03	1.19761717e-03
1.04249500e+10	3.79826615e-03	1.12214953e-03
1.04251000e+10	3.78021188e-03	1.10568524e-03
1.04252500e+10	3.69825927e-03	1.09154117e-03
1.04254000e+10	3.81414454e-03	1.10793425e-03
1.04255500e+10	3.72593296e-03	1.06672159e-03
1.04257000e+10	3.76730203e-03	1.09104940e-03
1.04258500e+10	3.73557882e-03	1.08376823e-03
1.04260000e+10	3.82354442e-03	1.04121317e-03
1.04261500e+10	3.73678436e-03	9.81755359e-04
1.04263000e+10	3.69398888e-03	9.90522889e-04
1.04264500e+10	3.66086091e-03	9.97860186e-04
1.04266000e+10	3.72472533e-03	9.61367009e-04
1.04267500e+10	3.67548283e-03	9.82659148e-04
1.04269000e+10	3.70065122e-03	1.02216800e-03
1.04270500e+10	3.60397237e-03	9.05029657e-04
1.04272000e+10	3.66232081e-03	9.41974911e-04
1.04273500e+10	3.61385210e-03	9.06538689e-04
1.04275000e+10	3.60492278e-03	8.94268617e-04
1.04276500e+10	3.71162389e-03	8.97242689e-04
1.04278000e+10	3.65767381e-03	8.35464772e-04
1.04279500e+10	3.64338490e-03	8.19570303e-04
1.04281000e+10	3.56538494e-03	8.01861115e-04
1.04282500e+10	3.57285862e-03	8.02253364e-04
1.04284000e+10	3.61813273e-03	8.16876371e-04
1.04285500e+10	3.61922359e-03	7.88218476e-04
1.04287000e+10	3.62436657e-03	8.24834610e-04
1.04288500e+10	3.54637534e-03	8.12470539e-04
1.04290000e+10	3.58697040e-03	7.65290792e-04
1.04291500e+10	3.57044429e-03	7.78896980e-04
1.04293000e+10	3.56206599e-03	7.82269769e-04
1.04294500e+10	3.46845683e-03	8.50774820e-04
1.04296000e+10	3.51073915e-03	7.68667457e-04
1.04297500e+10	3.53472818e-03	7.39435855e-04
1.04299000e+10	3.52477596e-03	6.46037904e-04
1.04300500e+10	3.48873741e-03	7.33513215e-04
1.04302000e+10	3.52533054e-03	6.48142702e-04
1.04303500e+10	3.50502130e-03	7.10021474e-04
1.04305000e+10	3.53718591e-03	6.63371975e-04
1.04306500e+10	3.51553854e-03	6.48785479e-04
1.04308000e+10	3.48721647e-03	6.10472255e-04
1.04309500e+10	3.46720632e-03	5.82612260e-04
1.04311000e+10	3.43197543e-03	6.19050399e-04
1.04312500e+10	3.48751393e-03	5.92614203e-04
1.04314000e+10	3.43046567e-03	5.59557866e-04
1.04315500e+10	3.43681544e-03	6.16231574e-04
1.04317000e+10	3.44548729e-03	5.54810670e-04
1.04318500e+10	3.44642136e-03	5.36322003e-04
1.04320000e+10	3.41244682e-03	5.68182615e-04
1.04321500e+10	3.39123509e-03	5.88584017e-04
1.04323000e+10	3.42038884e-03	5.39773692e-04
1.04324500e+10	3.34588667e-03	5.07507409e-04
1.04326000e+10	3.36325155e-03	4.33720770e-04
1.04327500e+10	3.42602273e-03	4.50193604e-04
1.04329000e+10	3.38851969e-03	5.25392466e-04
1.04330500e+10	3.33960004e-03	4.05237212e-04
1.04332000e+10	3.30599876e-03	3.93894989e-04
1.04333500e+10	3.35492519e-03	4.74290905e-04
1.04335000e+10	3.40552545e-03	3.94777857e-04
1.04336500e+10	3.36211743e-03	4.50921634e-04
1.04338000e+10	3.42415972e-03	3.68103996e-04
1.04339500e+10	3.43144014e-03	3.60351283e-04
1.04341000e+10	3.32678983e-03	4.26902128e-04
1.04342500e+10	3.34131433e-03	3.89901950e-04
1.04344000e+10	3.29894874e-03	4.14707326e-04
1.04345500e+10	3.29888933e-03	3.52456423e-04
1.04347000e+10	3.26171583e-03	3.14718777e-04
1.04348500e+10	3.28993026e-03	3.22873402e-04
1.04350000e+10	3.23022687e-03	3.38183937e-04
