# Frequency	I_corrected	Q_corrected
7.28850000e+09	-3.08250787e-02	6.41190280e-03
7.28865000e+09	-3.30803149e-02	8.62565345e-03
7.28880000e+09	-3.52299288e-02	1.13604852e-02
7.28895000e+09	-3.77410061e-02	1.50867215e-02
7.28910000e+09	-3.97425647e-02	1.97559130e-02
7.28925000e+09	-4.17187090e-02	2.59449973e-02
7.28940000e+09	-4.22766679e-02	3.35197473e-02
7.28955000e+09	-4.10535300e-02	4.31101438e-02
7.28970000e+09	-3.61008819e-02	5.31718309e-02
7.28985000e+09	-2.70462480e-02	6.28804435e-02
7.29000000e+09	-1.38285116e-02	6.84834194e-02
7.29015000e+09	7.26251213e-04	6.90665461e-02
7.29030000e+09	1.34890773e-02	6.38481086e-02
7.29045000e+09	2.25835918e-02	5.59728230e-02
7.29060000e+09	2.77341680e-02	4.71486322e-02
7.29075000e+09	3.00964273e-02	3.92056835e-02
7.29090000e+09	3.05065174e-02	3.22466420e-02
7.29105000e+09	3.00519404e-02	2.67054188e-02
7.29120000e+09	2.88625911e-02	2.22213457e-02
7.29135000e+09	2.76361296e-02	1.86181744e-02
7.29150000e+09	2.61461347e-02	1.57204736e-02
7.29165000e+09	2.47296007e-02	1.33266137e-02
7.29180000e+09	2.33775319e-02	1.14054005e-02
7.29195000e+09	2.20999664e-02	9.78960293e-03
7.29210000e+09	2.09164231e-02	8.40898549e-03
7.29225000e+09	1.98640587e-02	7.27988542e-03
7.29240000e+09	1.88927319e-02	6.35850288e-03
7.29255000e+09	1.78931349e-02	5.54220655e-03
7.29270000e+09	1.70590282e-02	4.83525319e-03
7.29285000e+09	1.62426420e-02	4.17418221e-03
7.29300000e+09	1.55692620e-02	3.68367956e-03
7.29315000e+09	1.48431544e-02	3.18627260e-03
7.29330000e+09	1.43148395e-02	2.73119272e-03
7.29345000e+09	1.36412589e-02	2.34398334e-03
7.29360000e+09	1.31273714e-02	2.07750723e-03
7.29375000e+09	1.25691541e-02	1.72274616e-03
7.29390000e+09	1.21273136e-02	1.46345344e-03
7.29405000e+09	1.16701648e-02	1.21965045e-03
7.29420000e+09	1.13341322e-02	1.02064225e-03
7.29435000e+09	1.08444766e-02	8.07619527e-04
7.29450000e+09	1.05353903e-02	6.07528650e-04
7.29465000e+09	1.01786177e-02	4.46212363e-04
7.29480000e+09	9.87704789e-03	3.08348137e-04
7.29495000e+09	9.50965960e-03	1.59121862e-04
7.29510000e+09	9.30869455e-03	3.47404678e-05
7.29525000e+09	8.97077097e-03	-4.91710800e-05
7.29540000e+09	8.70014900e-03	-2.30375948e-04
7.29555000e+09	8.47482735e-03	-3.09716784e-04
7.29570000e+09	8.25989187e-03	-3.99556591e-04
7.29585000e+09	7.97456603e-03	-4.92982446e-04
7.29600000e+09	7.81051062e-03	-5.75209185e-04
7.29615000e+09	7.53881073e-03	-6.90917407e-04
7.29630000e+09	7.41054526e-03	-7.67507798e-04
7.29645000e+09	7.19232683e-03	-8.88388044e-04
7.29660000e+09	7.02683418e-03	-8.85534598e-04
7.29675000e+09	6.79708666e-03	-9.75621326e-04
7.29690000e+09	6.67653444e-03	-9.71531207e-04
7.29705000e+09	6.54388421e-03	-1.04031982e-03
7.29720000e+09	6.39544235e-03	-1.10654957e-03
7.29735000e+09	6.20803132e-03	-1.16219134e-03
7.29750000e+09	6.11007134e-03	-1.18010736e-03
7.29765000e+09	5.86343372e-03	-1.26548464e-03
7.29780000e+09	5.80273544e-03	-1.35340790e-03
7.29795000e+09	5.69008985e-03	-1.36335679e-03
7.29810000e+09	5.57146414e-03	-1.36322428e-03
7.29825000e+09	5.41898385e-03	-1.34925210e-03
7.29840000e+09	5.28459528e-03	-1.42771920e-03
7.29855000e+09	5.18672924e-03	-1.49326602e-03
7.29870000e+09	5.09772579e-03	-1.53729679e-03
7.29885000e+09	4.95251067e-03	-1.52940639e-03
7.29900000e+09	4.93921250e-03	-1.62070947e-03
7.29915000e+09	4.72111270e-03	-1.69047668e-03
7.29930000e+09	4.69900482e-03	-1.63777504e-03
7.29945000e+09	4.61874440e-03	-1.59415442e-03
7.29960000e+09	4.49889732e-03	-1.65306495e-03
7.29975000e+09	4.41682821e-03	-1.73495567e-03
7.29990000e+09	4.33392356e-03	-1.77289487e-03
7.30005000e+09	4.22113645e-03	-1.73040166e-03
7.30020000e+09	4.21842907e-03	-1.74033388e-03
7.30035000e+09	4.07300635e-03	-1.77407246e-03
7.30050000e+09	4.01128226e-03	-1.78383163e-03
7.30065000e+09	3.95599481e-03	-1.82896706e-03
7.30080000e+09	3.86469120e-03	-1.80767187e-03
7.30095000e+09	3.79378727e-03	-1.81982102e-03
7.30110000e+09	3.71681010e-03	-1.87539486e-03
7.30125000e+09	3.60345996e-03	-1.88772293e-03
7.30140000e+09	3.56369673e-03	-1.93290250e-03
7.30155000e+09	3.50567150e-03	-1.95709288e-03
7.30170000e+09	3.42730457e-03	-1.92399606e-03
7.30185000e+09	3.34554934e-03	-1.91879690e-03
7.30200000e+09	3.29074138e-03	-1.91402251e-03
7.30215000e+09	3.22980757e-03	-1.96376799e-03
7.30230000e+09	3.18525801e-03	-2.00668604e-03
7.30245000e+09	3.14730906e-03	-2.03467684e-03
7.30260000e+09	3.07595337e-03	-1.99232712e-03
7.30275000e+09	3.05880618e-03	-1.99630450e-03
7.30290000e+09	2.94925761e-03	-2.05034729e-03
7.30305000e+09	2.96743822e-03	-1.99174239e-03
7.30320000e+09	2.89571135e-03	-2.03685262e-03
7.30335000e+09	2.86198083e-03	-2.01077609e-03
7.30350000e+09	2.74657698e-03	-1.98068254e-03
7.30365000e+09	2.75088601e-03	-2.03887760e-03
7.30380000e+09	2.66283971e-03	-2.03557673e-03
7.30395000e+09	2.63055443e-03	-2.08503881e-03
7.30410000e+09	2.57406535e-03	-2.03514625e-03
7.30425000e+09	2.59727329e-03	-2.10489848e-03
7.30440000e+09	2.49485885e-03	-2.05162659e-03
7.30455000e+09	2.47708988e-03	-2.06189656e-03
7.30470000e+09	2.40665947e-03	-2.08396036e-03
7.30485000e+09	2.36703340e-03	-2.05455874e-03
7.30500000e+09	2.34103599e-03	-2.15331318e-03
7.30515000e+09	2.25749738e-03	-2.06806196e-03
7.30530000e+09	2.23533938e-03	-2.08188604e-03
7.30545000e+09	2.20665406e-03	-2.14709114e-03
7.30560000e+09	2.10840879e-03	-2.10867549e-03
7.30575000e+09	2.12664982e-03	-2.11199943e-03
7.30590000e+09	2.08066913e-03	-2.07167519e-03
7.30605000e+09	2.10417037e-03	-2.13981363e-03
7.30620000e+09	2.00755698e-03	-2.13985967e-03
7.30635000e+09	2.00581355e-03	-2.16187602e-03
7.30650000e+09	1.92754756e-03	-2.12025824e-03
7.30665000e+09	1.89391495e-03	-2.16066370e-03
7.30680000e+09	1.90935344e-03	-2.13510741e-03
7.30695000e+09	1.83518189e-03	-2.15966360e-03
7.30710000e+09	1.77992313e-03	-2.15555173e-03
7.30725000e+09	1.76641494e-03	-2.13325627e-03
7.30740000e+09	1.67898031e-03	-2.17003744e-03
7.30755000e+09	1.69587207e-03	-2.19470519e-03
7.30770000e+09	1.70122419e-03	-2.18710239e-03
7.30785000e+09	1.62918481e-03	-2.20932144e-03
7.30800000e+09	1.61807775e-03	-2.18455852e-03
7.30815000e+09	1.59718443e-03	-2.15367707e-03
7.30830000e+09	1.58336299e-03	-2.18393043e-03
7.30845000e+09	1.54453143e-03	-2.14074687e-03
7.30860000e+09	1.53245803e-03	-2.17002910e-03
7.30875000e+09	1.43555721e-03	-2.17783653e-03
7.30890000e+09	1.44004568e-03	-2.17171237e-03
7.30905000e+09	1.42154755e-03	-2.18832789e-03
7.30920000e+09	1.42705245e-03	-2.21659472e-03
7.30935000e+09	1.38554024e-03	-2.20845215e-03
7.30950000e+09	1.32478948e-03	-2.22599829e-03
7.30965000e+09	1.33039574e-03	-2.18141183e-03
7.30980000e+09	1.32129097e-03	-2.22135657e-03
7.30995000e+09	1.30484859e-03	-2.15984623e-03
7.31010000e+09	1.20387684e-03	-2.23276022e-03
7.31025000e+09	1.19570223e-03	-2.19977181e-03
7.31040000e+09	1.19341283e-03	-2.20200225e-03
7.31055000e+09	1.21118885e-03	-2.15364436e-03
7.31070000e+09	1.16266291e-03	-2.21670079e-03
7.31085000e+09	1.07997825e-03	-2.19919113e-03
7.31100000e+09	1.10506027e-03	-2.22575805e-03
7.31115000e+09	1.00129371e-03	-2.21720473e-03
7.31130000e+09	1.09618399e-03	-2.28757052e-03
7.31145000e+09	1.02080006e-03	-2.16774743e-03
7.31160000e+09	1.00513330e-03	-2.23992370e-03
7.31175000e+09	1.03143257e-03	-2.25915728e-03
7.31190000e+09	9.29234709e-04	-2.13366118e-03
7.31205000e+09	8.99267520e-04	-2.18308958e-03
7.31220000e+09	8.83893671e-04	-2.24885209e-03
7.31235000e+09	8.94400859e-04	-2.21652101e-03
7.31250000e+09	8.96154885e-04	-2.20524926e-03
7.31265000e+09	8.54479969e-04	-2.22992432e-03
7.31280000e+09	8.22101838e-04	-2.25762669e-03
7.31295000e+09	8.35071096e-04	-2.14233330e-03
7.31310000e+09	8.27892366e-04	-2.21093530e-03
7.31325000e+09	7.93722463e-04	-2.18151839e-03
7.31340000e+09	7.48838542e-04	-2.16591258e-03
7.31355000e+09	7.27603790e-04	-2.18349822e-03
7.31370000e+09	7.30023538e-04	-2.19809123e-03
7.31385000e+09	6.73223755e-04	-2.17431054e-03
7.31400000e+09	6.55775766e-04	-2.16690271e-03
7.31415000e+09	6.45664288e-04	-2.18034956e-03
7.31430000e+09	6.43112017e-04	-2.21941915e-03
7.31445000e+09	6.03252855e-04	-2.22640627e-03
7.31460000e+09	5.54322491e-04	-2.21421452e-03
7.31475000e+09	5.47907916e-04	-2.17986521e-03
7.31490000e+09	5.68148514e-04	-2.17966551e-03
7.31505000e+09	5.61286062e-04	-2.21801902e-03
7.31520000e+09	4.83049703e-04	-2.17904379e-03
7.31535000e+09	4.51717281e-04	-2.17923072e-03
7.31550000e+09	4.94621029e-04	-2.14631762e-03
7.31565000e+09	4.80923479e-04	-2.21468051e-03
7.31580000e+09	4.64474024e-04	-2.22137129e-03
7.31595000e+09	4.31694156e-04	-2.13541493e-03
7.31610000e+09	4.53942117e-04	-2.16736547e-03
7.31625000e+09	4.24219852e-04	-2.17487095e-03
7.31640000e+09	4.06514252e-04	-2.14632189e-03
7.31655000e+09	4.13766038e-04	-2.19912738e-03
7.31670000e+09	3.79293257e-04	-2.13318062e-03
7.31685000e+09	3.01724461e-04	-2.18973809e-03
7.31700000e+09	3.25848466e-04	-2.13901196e-03
7.31715000e+09	2.85193006e-04	-2.19974597e-03
7.31730000e+09	2.12238838e-04	-2.20260901e-03
7.31745000e+09	2.45996941e-04	-2.20522967e-03
7.31760000e+09	2.40265619e-04	-2.15623129e-03
7.31775000e+09	2.73474471e-04	-2.18850419e-03
7.31790000e+09	2.14987088e-04	-2.16135740e-03
7.31805000e+09	2.20289432e-04	-2.10328456e-03
7.31820000e+09	1.96894412e-04	-2.09713225e-03
7.31835000e+09	2.08246558e-04	-2.10660043e-03
7.31850000e+09	2.27248704e-04	-2.13508152e-03
7.31865000e+09	1.15081688e-04	-2.15430837e-03
7.31880000e+09	1.56449603e-04	-2.14808875e-03
7.31895000e+09	9.35755823e-05	-2.19596671e-03
7.31910000e+09	7.19931831e-05	-2.09494288e-03
7.31925000e+09	4.55694706e-05	-2.14244138e-03
7.31940000e+09	5.24669997e-05	-2.10501271e-03
7.31955000e+09	3.64985752e-05	-2.14225488e-03
7.31970000e+09	4.77520075e-05	-2.09688544e-03
7.31985000e+09	-2.37823515e-05	-2.12337167e-03
7.32000000e+09	8.99368219e-06	-2.13634549e-03
7.32015000e+09	-3.02096623e-05	-2.09016056e-03
7.32030000e+09	-6.01481482e-05	-2.09350829e-03
7.32045000e+09	-3.07983478e-05	-2.16904241e-03
7.32060000e+09	-8.56877827e-05	-2.07859732e-03
7.32075000e+09	-5.45294463e-05	-2.07866080e-03
7.32090000e+09	-9.97392512e-05	-2.13844615e-03
7.32105000e+09	-9.46008851e-05	-2.07708294e-03
7.32120000e+09	-1.33804367e-04	-2.10533399e-03
7.32135000e+09	-1.25065512e-04	-2.07080959e-03
7.32150000e+09	-1.46588476e-04	-2.04649768e-03
7.32165000e+09	-1.29039276e-04	-2.06512648e-03
7.32180000e+09	-1.75399185e-04	-2.05569456e-03
7.32195000e+09	-1.94320959e-04	-2.06538985e-03
7.32210000e+09	-2.11225188e-04	-2.08694160e-03
7.32225000e+09	-2.23379976e-04	-2.09671121e-03
7.32240000e+09	-2.01519200e-04	-2.02996325e-03
7.32255000e+09	-2.59401673e-04	-2.07033003e-03
7.32270000e+09	-2.10732249e-04	-2.02056737e-03
7.32285000e+09	-2.41727079e-04	-2.03983178e-03
7.32300000e+09	-2.58473690e-04	-2.00263024e-03
7.32315000e+09	-2.88063396e-04	-2.06960538e-03
7.32330000e+09	-2.73668763e-04	-2.02795085e-03
7.32345000e+09	-2.56850835e-04	-2.06147889e-03
7.32360000e+09	-2.38318236e-04	-1.98036693e-03
7.32375000e+09	-2.95597683e-04	-2.01354362e-03
7.32390000e+09	-3.16353139e-04	-2.02393479e-03
7.32405000e+09	-3.66684430e-04	-2.03928687e-03
7.32420000e+09	-3.19330399e-04	-2.04076369e-03
7.32435000e+09	-3.93875559e-04	-2.01419016e-03
7.32450000e+09	-4.21492227e-04	-2.00567940e-03
7.32465000e+09	-4.35738342e-04	-2.01203811e-03
7.32480000e+09	-4.30959852e-04	-1.99049537e-03
7.32495000e+09	-4.70125465e-04	-2.00487758e-03
7.32510000e+09	-4.30981584e-04	-1.94541948e-03
7.32525000e+09	-4.50704256e-04	-1.99913423e-03
7.32540000e+09	-5.09162294e-04	-2.02949941e-03
7.32555000e+09	-5.22573095e-04	-1.97968394e-03
7.32570000e+09	-5.44984563e-04	-1.97138084e-03
7.32585000e+09	-5.58881689e-04	-1.94858373e-03
7.32600000e+09	-5.21043910e-04	-1.94374779e-03
7.32615000e+09	-4.82809264e-04	-1.89318571e-03
7.32630000e+09	-5.06897140e-04	-1.91916373e-03
7.32645000e+09	-4.96427982e-04	-1.87528394e-03
7.32660000e+09	-5.45653200e-04	-1.88571526e-03
7.32675000e+09	-5.25767128e-04	-1.93441308e-03
7.32690000e+09	-6.18080087e-04	-1.87741992e-03
7.32705000e+09	-6.07174508e-04	-1.91779242e-03
7.32720000e+09	-5.69920296e-04	-1.81199394e-03
7.32735000e+09	-6.32852518e-04	-1.82264972e-03
7.32750000e+09	-5.97050591e-04	-1.90702614e-03
7.32765000e+09	-6.06186817e-04	-1.87453838e-03
7.32780000e+09	-6.08736875e-04	-1.87818009e-03
7.32795000e+09	-6.76690644e-04	-1.85539235e-03
7.32810000e+09	-6.63757937e-04	-1.84806194e-03
7.32825000e+09	-6.28271326e-04	-1.88119729e-03
7.32840000e+09	-6.82953103e-04	-1.89732419e-03
7.32855000e+09	-6.20928175e-04	-1.77629752e-03
7.32870000e+09	-6.47300965e-04	-1.84854550e-03
7.32885000e+09	-6.93452142e-04	-1.80971217e-03
7.32900000e+09	-7.26262074e-04	-1.82829663e-03
7.32915000e+09	-7.13049274e-04	-1.80681636e-03
7.32930000e+09	-7.06949128e-04	-1.80891963e-03
7.32945000e+09	-7.57321817e-04	-1.77705948e-03
7.32960000e+09	-7.93025311e-04	-1.80982753e-03
7.32975000e+09	-7.68958923e-04	-1.79131069e-03
7.32990000e+09	-8.16133475e-04	-1.85838916e-03
7.33005000e+09	-7.69802323e-04	-1.77623730e-03
7.33020000e+09	-7.95197404e-04	-1.78880000e-03
7.33035000e+09	-8.56193424e-04	-1.77992711e-03
7.33050000e+09	-8.15752949e-04	-1.83483465e-03
7.33065000e+09	-8.59824198e-04	-1.75615362e-03
7.33080000e+09	-7.91807528e-04	-1.76507742e-03
7.33095000e+09	-8.03434350e-04	-1.75132775e-03
7.33110000e+09	-8.28288287e-04	-1.80167879e-03
7.33125000e+09	-8.49886592e-04	-1.72321232e-03
7.33140000e+09	-8.27852184e-04	-1.77829013e-03
7.33155000e+09	-8.80864636e-04	-1.72699805e-03
7.33170000e+09	-9.11839859e-04	-1.75077100e-03
7.33185000e+09	-9.04847891e-04	-1.75798177e-03
7.33200000e+09	-8.96845623e-04	-1.72678443e-03
7.33215000e+09	-9.12669035e-04	-1.73758830e-03
7.33230000e+09	-9.36822715e-04	-1.73704858e-03
7.33245000e+09	-8.75439903e-04	-1.71740446e-03
7.33260000e+09	-9.51432377e-04	-1.77211080e-03
7.33275000e+09	-9.35995760e-04	-1.75662543e-03
7.33290000e+09	-9.13066018e-04	-1.68903457e-03
7.33305000e+09	-9.58071767e-04	-1.67936295e-03
7.33320000e+09	-9.50562006e-04	-1.72348039e-03
7.33335000e+09	-1.03118224e-03	-1.74392336e-03
7.33350000e+09	-9.62793431e-04	-1.74774693e-03
7.33365000e+09	-9.67651446e-04	-1.70205670e-03
7.33380000e+09	-1.01804104e-03	-1.72523708e-03
7.33395000e+09	-1.01632217e-03	-1.65867571e-03
7.33410000e+09	-1.02319049e-03	-1.66214994e-03
7.33425000e+09	-9.99714634e-04	-1.67548904e-03
7.33440000e+09	-1.09167665e-03	-1.68021024e-03
7.33455000e+09	-1.04859639e-03	-1.66303863e-03
7.33470000e+09	-1.01834107e-03	-1.61455267e-03
7.33485000e+09	-9.95006436e-04	-1.63150714e-03
7.33500000e+09	-1.04799372e-03	-1.56734597e-03
7.33515000e+09	-1.07136927e-03	-1.60325431e-03
7.33530000e+09	-1.04861561e-03	-1.64825384e-03
7.33545000e+09	-1.10305205e-03	-1.57028536e-03
7.33560000e+09	-1.14894607e-03	-1.56632826e-03
7.33575000e+09	-1.13511012e-03	-1.54399558e-03
7.33590000e+09	-1.19438956e-03	-1.57795058e-03
7.33605000e+09	-1.12723810e-03	-1.58830450e-03
7.33620000e+09	-1.13540059e-03	-1.60770922e-03
7.33635000e+09	-1.10537266e-03	-1.58875148e-03
7.33650000e+09	-1.17281183e-03	-1.55575233e-03
7.33665000e+09	-1.14773117e-03	-1.58184938e-03
7.33680000e+09	-1.06429410e-03	-1.54791247e-03
7.33695000e+09	-1.13961541e-03	-1.56040712e-03
7.33710000e+09	-1.19617801e-03	-1.54035073e-03
7.33725000e+09	-1.14475486e-03	-1.50827757e-03
7.33740000e+09	-1.18667844e-03	-1.51441684e-03
7.33755000e+09	-1.17853125e-03	-1.50181541e-03
7.33770000e+09	-1.23104984e-03	-1.52048686e-03
7.33785000e+09	-1.24247633e-03	-1.45808216e-03
7.33800000e+09	-1.22839447e-03	-1.50665557e-03
7.33815000e+09	-1.26047569e-03	-1.48469079e-03
7.33830000e+09	-1.19691214e-03	-1.53402771e-03
7.33845000e+09	-1.18455887e-03	-1.48235936e-03
7.33860000e+09	-1.20814279e-03	-1.49897657e-03
7.33875000e+09	-1.20446619e-03	-1.50363105e-03
7.33890000e+09	-1.24212535e-03	-1.48620301e-03
7.33905000e+09	-1.27062789e-03	-1.38013599e-03
7.33920000e+09	-1.23840879e-03	-1.49619864e-03
7.33935000e+09	-1.26698721e-03	-1.44907158e-03
7.33950000e+09	-1.26529415e-03	-1.43768143e-03
7.33965000e+09	-1.26436226e-03	-1.37933802e-03
7.33980000e+09	-1.24448795e-03	-1.33338374e-03
7.33995000e+09	-1.25229383e-03	-1.42249603e-03
7.34010000e+09	-1.28798569e-03	-1.37452965e-03
7.34025000e+09	-1.31336254e-03	-1.38493746e-03
7.34040000e+09	-1.30697591e-03	-1.39866739e-03
7.34055000e+09	-1.31383353e-03	-1.41334511e-03
7.34070000e+09	-1.28848287e-03	-1.35707011e-03
7.34085000e+09	-1.30720561e-03	-1.37284225e-03
7.34100000e+09	-1.28220466e-03	-1.35748140e-03
7.34115000e+09	-1.36813423e-03	-1.36337133e-03
7.34130000e+09	-1.32387725e-03	-1.37070856e-03
7.34145000e+09	-1.40180227e-03	-1.39735768e-03
7.34160000e+09	-1.32716450e-03	-1.33029844e-03
7.34175000e+09	-1.35312038e-03	-1.34686841e-03
7.34190000e+09	-1.32515183e-03	-1.32749719e-03
7.34205000e+09	-1.36428592e-03	-1.31503735e-03
7.34220000e+09	-1.36007922e-03	-1.33590616e-03
7.34235000e+09	-1.37836063e-03	-1.28399953e-03
7.34250000e+09	-1.35853814e-03	-1.31217365e-03
7.34265000e+09	-1.38423285e-03	-1.26172720e-03
7.34280000e+09	-1.38089399e-03	-1.28451339e-03
7.34295000e+09	-1.39635150e-03	-1.24010308e-03
7.34310000e+09	-1.38231597e-03	-1.31211628e-03
7.34325000e+09	-1.40288139e-03	-1.29736164e-03
7.34340000e+09	-1.41470686e-03	-1.28844228e-03
7.34355000e+09	-1.36728965e-03	-1.29532346e-03
7.34370000e+09	-1.38880480e-03	-1.25453369e-03
7.34385000e+09	-1.47261291e-03	-1.27551155e-03
7.34400000e+09	-1.38230851e-03	-1.22251753e-03
7.34415000e+09	-1.38510337e-03	-1.17133358e-03
7.34430000e+09	-1.43092905e-03	-1.20017200e-03
7.34445000e+09	-1.38805020e-03	-1.22060681e-03
7.34460000e+09	-1.38617183e-03	-1.24321671e-03
7.34475000e+09	-1.37883458e-03	-1.22217872e-03
7.34490000e+09	-1.43830907e-03	-1.14447485e-03
7.34505000e+09	-1.44626757e-03	-1.14997137e-03
7.34520000e+09	-1.46130370e-03	-1.17290629e-03
7.34535000e+09	-1.45970996e-03	-1.18804476e-03
7.34550000e+09	-1.43186004e-03	-1.23604085e-03
7.34565000e+09	-1.43715123e-03	-1.22580531e-03
7.34580000e+09	-1.52620974e-03	-1.16605842e-03
7.34595000e+09	-1.47844649e-03	-1.23696872e-03
7.34610000e+09	-1.41927060e-03	-1.19074106e-03
7.34625000e+09	-1.50275337e-03	-1.18001881e-03
7.34640000e+09	-1.48900944e-03	-1.14392687e-03
7.34655000e+09	-1.40304097e-03	-1.19811307e-03
7.34670000e+09	-1.52763892e-03	-1.12927257e-03
7.34685000e+09	-1.53360340e-03	-1.12749712e-03
7.34700000e+09	-1.51976378e-03	-1.13454380e-03
7.34715000e+09	-1.50493921e-03	-1.13215113e-03
7.34730000e+09	-1.51280143e-03	-1.16657115e-03
7.34745000e+09	-1.49899876e-03	-1.15029856e-03
7.34760000e+09	-1.52124131e-03	-1.10950019e-03
7.34775000e+09	-1.48797821e-03	-1.12672307e-03
7.34790000e+09	-1.50686363e-03	-1.10055386e-03
7.34805000e+09	-1.55685975e-03	-1.07621907e-03
7.34820000e+09	-1.53148227e-03	-1.10094309e-03
7.34835000e+09	-1.50738262e-03	-1.07465317e-03
7.34850000e+09	-1.51558667e-03	-1.08634134e-03
7.34865000e+09	-1.52876786e-03	-1.09936453e-03
7.34880000e+09	-1.58163255e-03	-1.06470726e-03
7.34895000e+09	-1.56656447e-03	-1.05704182e-03
7.34910000e+09	-1.55476011e-03	-1.06716964e-03
7.34925000e+09	-1.56518581e-03	-1.04271440e-03
7.34940000e+09	-1.49134940e-03	-1.03097725e-03
7.34955000e+09	-1.56690496e-03	-1.01379352e-03
7.34970000e+09	-1.54732723e-03	-1.05190744e-03
7.34985000e+09	-1.57175637e-03	-1.02512790e-03
7.35000000e+09	-1.57460611e-03	-9.82939769e-04
7.35015000e+09	-1.59302135e-03	-9.54611206e-04
7.35030000e+09	-1.61150843e-03	-1.03720322e-03
7.35045000e+09	-1.60566633e-03	-1.02586659e-03
7.35060000e+09	-1.60182332e-03	-9.53977043e-04
7.35075000e+09	-1.58798316e-03	-9.57568042e-04
7.35090000e+09	-1.58096461e-03	-9.95762819e-04
7.35105000e+09	-1.57972284e-03	-1.03378998e-03
7.35120000e+09	-1.58709334e-03	-9.43781474e-04
7.35135000e+09	-1.62208051e-03	-9.19855495e-04
7.35150000e+09	-1.58889908e-03	-9.86233875e-04
7.35165000e+09	-1.61990377e-03	-9.42999255e-04
7.35180000e+09	-1.59327729e-03	-8.97058961e-04
7.35195000e+09	-1.63123310e-03	-9.20805724e-04
7.35210000e+09	-1.63343409e-03	-9.42354445e-04
7.35225000e+09	-1.59502197e-03	-9.28244222e-04
7.35240000e+09	-1.63532044e-03	-9.46973140e-04
7.35255000e+09	-1.58722473e-03	-8.55674555e-04
7.35270000e+09	-1.64235540e-03	-8.41721119e-04
7.35285000e+09	-1.69848892e-03	-8.92941327e-04
7.35300000e+09	-1.61049419e-03	-8.84552361e-04
7.35315000e+09	-1.60066525e-03	-8.30361167e-04
7.35330000e+09	-1.65142238e-03	-8.54427520e-04
7.35345000e+09	-1.62931312e-03	-8.96747260e-04
7.35360000e+09	-1.69330618e-03	-8.49782897e-04
7.35375000e+09	-1.66587506e-03	-8.26475889e-04
7.35390000e+09	-1.66082921e-03	-8.36949783e-04
7.35405000e+09	-1.72038390e-03	-7.94757296e-04
7.35420000e+09	-1.69699993e-03	-8.87538025e-04
7.35435000e+09	-1.63375824e-03	-8.10143507e-04
7.35450000e+09	-1.65098920e-03	-8.07897829e-04
7.35465000e+09	-1.65298867e-03	-7.99508836e-04
7.35480000e+09	-1.67014312e-03	-7.48496889e-04
7.35495000e+09	-1.71638485e-03	-8.33417527e-04
7.35510000e+09	-1.62871235e-03	-7.57513994e-04
7.35525000e+09	-1.67900804e-03	-8.44730663e-04
7.35540000e+09	-1.69768507e-03	-7.76197266e-04
7.35555000e+09	-1.70775970e-03	-7.29620468e-04
7.35570000e+09	-1.70785017e-03	-7.82103615e-04
7.35585000e+09	-1.72096022e-03	-8.12066214e-04
7.35600000e+09	-1.67508547e-03	-7.90030698e-04
7.35615000e+09	-1.67499171e-03	-7.74367222e-04
7.35630000e+09	-1.62920111e-03	-7.57260819e-04
7.35645000e+09	-1.68429717e-03	-7.64952200e-04
7.35660000e+09	-1.73183489e-03	-7.05516154e-04
7.35675000e+09	-1.72760458e-03	-7.33449544e-04
7.35690000e+09	-1.73299607e-03	-7.38261883e-04
7.35705000e+09	-1.70076461e-03	-6.95354966e-04
7.35720000e+09	-1.74559804e-03	-6.80750288e-04
7.35735000e+09	-1.70502549e-03	-7.39706725e-04
7.35750000e+09	-1.71866917e-03	-6.69375962e-04
7.35765000e+09	-1.75518074e-03	-6.78510502e-04
7.35780000e+09	-1.73732485e-03	-7.07940790e-04
7.35795000e+09	-1.74011186e-03	-6.85330740e-04
7.35810000e+09	-1.72511717e-03	-7.20999629e-04
7.35825000e+09	-1.72953954e-03	-6.53108375e-04
7.35840000e+09	-1.75604096e-03	-6.98455522e-04
7.35855000e+09	-1.69291216e-03	-6.12412306e-04
7.35870000e+09	-1.70224326e-03	-6.77121891e-04
7.35885000e+09	-1.73116935e-03	-6.48733444e-04
7.35900000e+09	-1.72571496e-03	-6.63931860e-04
7.35915000e+09	-1.70111035e-03	-6.24422094e-04
7.35930000e+09	-1.71186706e-03	-5.85326793e-04
7.35945000e+09	-1.72379176e-03	-5.98187287e-04
7.35960000e+09	-1.77214987e-03	-5.73989478e-04
7.35975000e+09	-1.77168693e-03	-5.74297707e-04
7.35990000e+09	-1.70343124e-03	-5.76036496e-04
7.36005000e+09	-1.73960300e-03	-5.87856053e-04
7.36020000e+09	-1.78820529e-03	-5.81996609e-04
7.36035000e+09	-1.77959239e-03	-5.22302069e-04
7.36050000e+09	-1.80786834e-03	-6.28558157e-04
7.36065000e+09	-1.75526242e-03	-5.38693340e-04
7.36080000e+09	-1.75129284e-03	-5.68742893e-04
7.36095000e+09	-1.74425114e-03	-5.49734066e-04
7.36110000e+09	-1.77283425e-03	-5.54045315e-04
7.36125000e+09	-1.74934903e-03	-5.66121432e-04
7.36140000e+09	-1.75451821e-03	-5.23592646e-04
7.36155000e+09	-1.79393899e-03	-5.17100422e-04
7.36170000e+09	-1.75471142e-03	-5.15718834e-04
7.36185000e+09	-1.73726144e-03	-5.09803827e-04
