# Frequency	I_corrected	Q_corrected
7.28850000e+09	-3.18699639e-02	6.62924863e-03
7.28865000e+09	-3.40901431e-02	8.88896498e-03
7.28880000e+09	-3.63716789e-02	1.17286618e-02
7.28895000e+09	-3.91309165e-02	1.56423292e-02
7.28910000e+09	-4.12957935e-02	2.05280186e-02
7.28925000e+09	-4.32522384e-02	2.68987041e-02
7.28940000e+09	-4.36440824e-02	3.46039241e-02
7.28955000e+09	-4.26148947e-02	4.47497265e-02
7.28970000e+09	-3.73218661e-02	5.49701792e-02
7.28985000e+09	-2.78751773e-02	6.48076402e-02
7.29000000e+09	-1.42692870e-02	7.06662871e-02
7.29015000e+09	7.52543640e-04	7.15669579e-02
7.29030000e+09	1.39061509e-02	6.58222508e-02
7.29045000e+09	2.33650243e-02	5.79095823e-02
7.29060000e+09	2.88017319e-02	4.89635120e-02
7.29075000e+09	3.12532631e-02	4.07126576e-02
7.29090000e+09	3.15588565e-02	3.33590075e-02
7.29105000e+09	3.12244685e-02	2.77473767e-02
7.29120000e+09	2.99045865e-02	2.30235793e-02
7.29135000e+09	2.85148880e-02	1.92101848e-02
7.29150000e+09	2.69482230e-02	1.62027326e-02
7.29165000e+09	2.55685609e-02	1.37787237e-02
7.29180000e+09	2.42682457e-02	1.18399609e-02
7.29195000e+09	2.28167220e-02	1.01071035e-02
7.29210000e+09	2.16872531e-02	8.71888066e-03
7.29225000e+09	2.06403837e-02	7.56439712e-03
7.29240000e+09	1.95867223e-02	6.59207099e-03
7.29255000e+09	1.84714576e-02	5.72133579e-03
7.29270000e+09	1.77075012e-02	5.01905799e-03
7.29285000e+09	1.67915378e-02	4.31524246e-03
7.29300000e+09	1.60463247e-02	3.79655235e-03
7.29315000e+09	1.53165839e-02	3.28790028e-03
7.29330000e+09	1.48334669e-02	2.83014398e-03
7.29345000e+09	1.40632068e-02	2.41648682e-03
7.29360000e+09	1.35819785e-02	2.14945230e-03
7.29375000e+09	1.30531572e-02	1.78908431e-03
7.29390000e+09	1.25932740e-02	1.51968282e-03
7.29405000e+09	1.20723992e-02	1.26168802e-03
7.29420000e+09	1.16839422e-02	1.05214276e-03
7.29435000e+09	1.12356860e-02	8.36754024e-04
7.29450000e+09	1.08701733e-02	6.26834083e-04
7.29465000e+09	1.04909513e-02	4.59904509e-04
7.29480000e+09	1.02124080e-02	3.18817630e-04
7.29495000e+09	9.87216323e-03	1.65187511e-04
7.29510000e+09	9.61082156e-03	3.58680194e-05
7.29525000e+09	9.30159539e-03	-5.09844129e-05
7.29540000e+09	9.04016249e-03	-2.39379349e-04
7.29555000e+09	8.78591711e-03	-3.21085714e-04
7.29570000e+09	8.52666604e-03	-4.12461285e-04
7.29585000e+09	8.27755491e-03	-5.11713020e-04
7.29600000e+09	8.07423726e-03	-5.94631474e-04
7.29615000e+09	7.76975642e-03	-7.12083132e-04
7.29630000e+09	7.64706531e-03	-7.92004105e-04
7.29645000e+09	7.45309979e-03	-9.20598423e-04
7.29660000e+09	7.30117760e-03	-9.20107861e-04
7.29675000e+09	7.03266814e-03	-1.00943556e-03
7.29690000e+09	6.93372473e-03	-1.00895607e-03
7.29705000e+09	6.79521498e-03	-1.08027535e-03
7.29720000e+09	6.61569034e-03	-1.14465723e-03
7.29735000e+09	6.39956168e-03	-1.19804730e-03
7.29750000e+09	6.33032153e-03	-1.22264678e-03
7.29765000e+09	6.04963685e-03	-1.30567222e-03
7.29780000e+09	5.98084221e-03	-1.39494884e-03
7.29795000e+09	5.88344853e-03	-1.40968591e-03
7.29810000e+09	5.78394645e-03	-1.41521440e-03
7.29825000e+09	5.59499539e-03	-1.39307654e-03
7.29840000e+09	5.47961333e-03	-1.48040649e-03
7.29855000e+09	5.38942972e-03	-1.55162375e-03
7.29870000e+09	5.28471920e-03	-1.59368749e-03
7.29885000e+09	5.11234930e-03	-1.57876685e-03
7.29900000e+09	5.09008632e-03	-1.67021587e-03
7.29915000e+09	4.88039246e-03	-1.74750958e-03
7.29930000e+09	4.84292282e-03	-1.68793573e-03
7.29945000e+09	4.76625798e-03	-1.64506856e-03
7.29960000e+09	4.66213573e-03	-1.71304491e-03
7.29975000e+09	4.58928806e-03	-1.80269890e-03
7.29990000e+09	4.48425825e-03	-1.83439287e-03
7.30005000e+09	4.38380076e-03	-1.79708384e-03
7.30020000e+09	4.38038041e-03	-1.80714771e-03
7.30035000e+09	4.21315712e-03	-1.83511769e-03
7.30050000e+09	4.13499348e-03	-1.83884645e-03
7.30065000e+09	4.09848800e-03	-1.89484564e-03
7.30080000e+09	3.98734292e-03	-1.86504102e-03
7.30095000e+09	3.91026448e-03	-1.87569333e-03
7.30110000e+09	3.84321833e-03	-1.93917680e-03
7.30125000e+09	3.74095195e-03	-1.95975003e-03
7.30140000e+09	3.70167025e-03	-2.00773753e-03
7.30155000e+09	3.63512931e-03	-2.02936461e-03
7.30170000e+09	3.56124247e-03	-1.99918517e-03
7.30185000e+09	3.46818338e-03	-1.98913208e-03
7.30200000e+09	3.39687141e-03	-1.97575185e-03
7.30215000e+09	3.32847882e-03	-2.02376148e-03
7.30230000e+09	3.29263291e-03	-2.07433134e-03
7.30245000e+09	3.24368163e-03	-2.09697991e-03
7.30260000e+09	3.17425928e-03	-2.05600089e-03
7.30275000e+09	3.16987453e-03	-2.06879234e-03
7.30290000e+09	3.06442532e-03	-2.13041280e-03
7.30305000e+09	3.07045762e-03	-2.06088894e-03
7.30320000e+09	3.00733999e-03	-2.11537256e-03
7.30335000e+09	2.97181119e-03	-2.08794092e-03
7.30350000e+09	2.84100722e-03	-2.04878052e-03
7.30365000e+09	2.83569521e-03	-2.10173574e-03
7.30380000e+09	2.74668134e-03	-2.09966848e-03
7.30395000e+09	2.71398624e-03	-2.15116881e-03
7.30410000e+09	2.65311691e-03	-2.09764718e-03
7.30425000e+09	2.68567958e-03	-2.17654527e-03
7.30440000e+09	2.59009593e-03	-2.12994402e-03
7.30455000e+09	2.57296486e-03	-2.14170161e-03
7.30470000e+09	2.49559276e-03	-2.16096895e-03
7.30485000e+09	2.45953359e-03	-2.13484787e-03
7.30500000e+09	2.42678799e-03	-2.23218889e-03
7.30515000e+09	2.33025213e-03	-2.13471157e-03
7.30530000e+09	2.30363895e-03	-2.14549692e-03
7.30545000e+09	2.28097903e-03	-2.21940990e-03
7.30560000e+09	2.17295583e-03	-2.17323069e-03
7.30575000e+09	2.19466239e-03	-2.17954346e-03
7.30590000e+09	2.15627620e-03	-2.14695545e-03
7.30605000e+09	2.18634492e-03	-2.22338016e-03
7.30620000e+09	2.08228138e-03	-2.21950859e-03
7.30635000e+09	2.08316465e-03	-2.24524542e-03
7.30650000e+09	2.00148779e-03	-2.20159079e-03
7.30665000e+09	1.95897564e-03	-2.23488788e-03
7.30680000e+09	1.96819765e-03	-2.20090911e-03
7.30695000e+09	1.89299769e-03	-2.22770191e-03
7.30710000e+09	1.83634051e-03	-2.22387523e-03
7.30725000e+09	1.82067859e-03	-2.19878916e-03
7.30740000e+09	1.73617713e-03	-2.24396280e-03
7.30755000e+09	1.76063907e-03	-2.27852312e-03
7.30770000e+09	1.76704929e-03	-2.27172747e-03
7.30785000e+09	1.68942847e-03	-2.29101728e-03
7.30800000e+09	1.68130771e-03	-2.26992497e-03
7.30815000e+09	1.65564763e-03	-2.23251007e-03
7.30830000e+09	1.63435539e-03	-2.25426417e-03
7.30845000e+09	1.59173060e-03	-2.20616573e-03
7.30860000e+09	1.58365140e-03	-2.24252120e-03
7.30875000e+09	1.47949640e-03	-2.24449522e-03
7.30890000e+09	1.48613118e-03	-2.24121326e-03
7.30905000e+09	1.47324163e-03	-2.26790567e-03
7.30920000e+09	1.48278804e-03	-2.30316702e-03
7.30935000e+09	1.43707929e-03	-2.29060171e-03
7.30950000e+09	1.37589600e-03	-2.31187082e-03
7.30965000e+09	1.38140800e-03	-2.26505518e-03
7.30980000e+09	1.36664287e-03	-2.29760226e-03
7.30995000e+09	1.34504867e-03	-2.22638729e-03
7.31010000e+09	1.24182617e-03	-2.30314263e-03
7.31025000e+09	1.23357819e-03	-2.26945344e-03
7.31040000e+09	1.23008485e-03	-2.26966692e-03
7.31055000e+09	1.25248400e-03	-2.22707225e-03
7.31070000e+09	1.20708647e-03	-2.30139751e-03
7.31085000e+09	1.12175258e-03	-2.28425740e-03
7.31100000e+09	1.14374340e-03	-2.30367171e-03
7.31115000e+09	1.04041995e-03	-2.30384353e-03
7.31130000e+09	1.13627999e-03	-2.37124483e-03
7.31145000e+09	1.05365176e-03	-2.23751053e-03
7.31160000e+09	1.03585372e-03	-2.30838368e-03
7.31175000e+09	1.06591671e-03	-2.33468823e-03
7.31190000e+09	9.57670786e-04	-2.19895464e-03
7.31205000e+09	9.28066249e-04	-2.25300227e-03
7.31220000e+09	9.16059767e-04	-2.33069089e-03
7.31235000e+09	9.29335717e-04	-2.30309723e-03
7.31250000e+09	9.29468486e-04	-2.28722705e-03
7.31265000e+09	8.87454826e-04	-2.31597834e-03
7.31280000e+09	8.53610904e-04	-2.34415576e-03
7.31295000e+09	8.63710190e-04	-2.21580547e-03
7.31310000e+09	8.53389574e-04	-2.27902710e-03
7.31325000e+09	8.18757441e-04	-2.25032615e-03
7.31340000e+09	7.75602014e-04	-2.24332224e-03
7.31355000e+09	7.49968829e-04	-2.25061445e-03
7.31370000e+09	7.54934177e-04	-2.27309683e-03
7.31385000e+09	6.98958263e-04	-2.25742527e-03
7.31400000e+09	6.81133606e-04	-2.25069351e-03
7.31415000e+09	6.68247528e-04	-2.25661110e-03
7.31430000e+09	6.68240964e-04	-2.30614069e-03
7.31445000e+09	6.25302726e-04	-2.30778503e-03
7.31460000e+09	5.72149282e-04	-2.28542278e-03
7.31475000e+09	5.64656560e-04	-2.24650011e-03
7.31490000e+09	5.87159046e-04	-2.25259820e-03
7.31505000e+09	5.78458971e-04	-2.28588074e-03
7.31520000e+09	4.98529814e-04	-2.24887478e-03
7.31535000e+09	4.68167924e-04	-2.25859396e-03
7.31550000e+09	5.13942106e-04	-2.23015791e-03
7.31565000e+09	4.98789765e-04	-2.29695580e-03
7.31580000e+09	4.79675625e-04	-2.29407374e-03
7.31595000e+09	4.48232819e-04	-2.21722495e-03
7.31610000e+09	4.69497298e-04	-2.24163433e-03
7.31625000e+09	4.37280481e-04	-2.24182959e-03
7.31640000e+09	4.19343839e-04	-2.21405979e-03
7.31655000e+09	4.28565615e-04	-2.27778574e-03
7.31670000e+09	3.90955520e-04	-2.19877027e-03
7.31685000e+09	3.12028786e-04	-2.26452080e-03
7.31700000e+09	3.38309878e-04	-2.22081412e-03
7.31715000e+09	2.96217438e-04	-2.28477944e-03
7.31730000e+09	2.19656171e-04	-2.27958590e-03
7.31745000e+09	2.55608553e-04	-2.29139258e-03
7.31760000e+09	2.49041407e-04	-2.23498842e-03
7.31775000e+09	2.82263126e-04	-2.25883620e-03
7.31790000e+09	2.21559968e-04	-2.22743737e-03
7.31805000e+09	2.27666444e-04	-2.17371896e-03
7.31820000e+09	2.04335973e-04	-2.17639269e-03
7.31835000e+09	2.14924757e-04	-2.17415639e-03
7.31850000e+09	2.35530686e-04	-2.21289366e-03
7.31865000e+09	1.19577362e-04	-2.23846657e-03
7.31880000e+09	1.62257932e-04	-2.22783843e-03
7.31895000e+09	9.66358342e-05	-2.26778257e-03
7.31910000e+09	7.47501277e-05	-2.17516772e-03
7.31925000e+09	4.71296961e-05	-2.21579513e-03
7.31940000e+09	5.40817902e-05	-2.16979924e-03
7.31955000e+09	3.76511603e-05	-2.20990494e-03
7.31970000e+09	4.94613360e-05	-2.17194545e-03
7.31985000e+09	-2.45138241e-05	-2.18868010e-03
7.32000000e+09	9.30108489e-06	-2.20936545e-03
7.32015000e+09	-3.13654835e-05	-2.17013007e-03
7.32030000e+09	-6.24724797e-05	-2.17440865e-03
7.32045000e+09	-3.18738056e-05	-2.24478392e-03
7.32060000e+09	-8.83497432e-05	-2.14317063e-03
7.32075000e+09	-5.65197177e-05	-2.15452989e-03
7.32090000e+09	-1.02942333e-04	-2.20712140e-03
7.32105000e+09	-9.74936450e-05	-2.14059717e-03
7.32120000e+09	-1.38288845e-04	-2.17589465e-03
7.32135000e+09	-1.29794884e-04	-2.14911759e-03
7.32150000e+09	-1.51292636e-04	-2.11217169e-03
7.32165000e+09	-1.33745477e-04	-2.14044386e-03
7.32180000e+09	-1.82251603e-04	-2.13600553e-03
7.32195000e+09	-2.01530595e-04	-2.14201930e-03
7.32210000e+09	-2.18127714e-04	-2.15513976e-03
7.32225000e+09	-2.31930476e-04	-2.17696875e-03
7.32240000e+09	-2.08413158e-04	-2.09940815e-03
7.32255000e+09	-2.67382761e-04	-2.13402848e-03
7.32270000e+09	-2.17390959e-04	-2.08441318e-03
7.32285000e+09	-2.50386679e-04	-2.11290645e-03
7.32300000e+09	-2.68542961e-04	-2.08064602e-03
7.32315000e+09	-2.97917551e-04	-2.14040302e-03
7.32330000e+09	-2.84143941e-04	-2.10557442e-03
7.32345000e+09	-2.66773156e-04	-2.14111521e-03
7.32360000e+09	-2.46633307e-04	-2.04946316e-03
7.32375000e+09	-3.04776498e-04	-2.07606761e-03
7.32390000e+09	-3.27891362e-04	-2.09775296e-03
7.32405000e+09	-3.78452147e-04	-2.10473210e-03
7.32420000e+09	-3.29096788e-04	-2.10317833e-03
7.32435000e+09	-4.07087176e-04	-2.08175137e-03
7.32450000e+09	-4.37439599e-04	-2.08156530e-03
7.32465000e+09	-4.49731322e-04	-2.07665121e-03
7.32480000e+09	-4.46688806e-04	-2.06314346e-03
7.32495000e+09	-4.88493200e-04	-2.08320786e-03
7.32510000e+09	-4.46961260e-04	-2.01755057e-03
7.32525000e+09	-4.65421374e-04	-2.06441317e-03
7.32540000e+09	-5.24695402e-04	-2.09141372e-03
7.32555000e+09	-5.40435425e-04	-2.04735250e-03
7.32570000e+09	-5.61746931e-04	-2.03201560e-03
7.32585000e+09	-5.76551942e-04	-2.01019242e-03
7.32600000e+09	-5.39724244e-04	-2.01343455e-03
7.32615000e+09	-5.01621194e-04	-1.96695081e-03
7.32630000e+09	-5.24251648e-04	-1.98486965e-03
7.32645000e+09	-5.15437977e-04	-1.94709524e-03
7.32660000e+09	-5.66725088e-04	-1.95853730e-03
7.32675000e+09	-5.44096367e-04	-2.00185039e-03
7.32690000e+09	-6.37263926e-04	-1.93569088e-03
7.32705000e+09	-6.29303659e-04	-1.98768850e-03
7.32720000e+09	-5.88197638e-04	-1.87010458e-03
7.32735000e+09	-6.52211184e-04	-1.87840374e-03
7.32750000e+09	-6.17093642e-04	-1.97104521e-03
7.32765000e+09	-6.29134456e-04	-1.94550038e-03
7.32780000e+09	-6.32403056e-04	-1.95119908e-03
7.32795000e+09	-7.01405983e-04	-1.92315840e-03
7.32810000e+09	-6.89692262e-04	-1.92026935e-03
7.32825000e+09	-6.51550669e-04	-1.95090131e-03
7.32840000e+09	-7.05237032e-04	-1.95923157e-03
7.32855000e+09	-6.39871603e-04	-1.83048924e-03
7.32870000e+09	-6.69408291e-04	-1.91167904e-03
7.32885000e+09	-7.14774341e-04	-1.86535703e-03
7.32900000e+09	-7.49238467e-04	-1.88613754e-03
7.32915000e+09	-7.38633178e-04	-1.87164416e-03
7.32930000e+09	-7.34499020e-04	-1.87941344e-03
7.32945000e+09	-7.83271625e-04	-1.83795084e-03
7.32960000e+09	-8.23406198e-04	-1.87916222e-03
7.32975000e+09	-7.98644287e-04	-1.86046356e-03
7.32990000e+09	-8.44561994e-04	-1.92312276e-03
7.33005000e+09	-7.93684692e-04	-1.83134334e-03
7.33020000e+09	-8.20021044e-04	-1.84464088e-03
7.33035000e+09	-8.83632623e-04	-1.83697003e-03
7.33050000e+09	-8.40711159e-04	-1.89097197e-03
7.33065000e+09	-8.88712268e-04	-1.81515626e-03
7.33080000e+09	-8.21797866e-04	-1.83193113e-03
7.33095000e+09	-8.34662751e-04	-1.81939948e-03
7.33110000e+09	-8.58562309e-04	-1.86753034e-03
7.33125000e+09	-8.83094955e-04	-1.79054491e-03
7.33140000e+09	-8.58506321e-04	-1.84413757e-03
7.33155000e+09	-9.09584399e-04	-1.78330520e-03
7.33170000e+09	-9.39659634e-04	-1.80418614e-03
7.33185000e+09	-9.35725560e-04	-1.81797238e-03
7.33200000e+09	-9.24413292e-04	-1.77986315e-03
7.33215000e+09	-9.41560476e-04	-1.79259337e-03
7.33230000e+09	-9.70461539e-04	-1.79942140e-03
7.33245000e+09	-9.09561548e-04	-1.78434299e-03
7.33260000e+09	-9.87188187e-04	-1.83870855e-03
7.33275000e+09	-9.71869205e-04	-1.82395074e-03
7.33290000e+09	-9.48302450e-04	-1.75421666e-03
7.33305000e+09	-9.91416927e-04	-1.73781225e-03
7.33320000e+09	-9.80039349e-04	-1.77692627e-03
7.33335000e+09	-1.06338901e-03	-1.79839107e-03
7.33350000e+09	-9.93627777e-04	-1.80372014e-03
7.33365000e+09	-9.97262798e-04	-1.75414178e-03
7.33380000e+09	-1.05227292e-03	-1.78324860e-03
7.33395000e+09	-1.05483644e-03	-1.72153244e-03
7.33410000e+09	-1.06295124e-03	-1.72674038e-03
7.33425000e+09	-1.03628049e-03	-1.73677221e-03
7.33440000e+09	-1.13433457e-03	-1.74586545e-03
7.33455000e+09	-1.08739857e-03	-1.72457759e-03
7.33470000e+09	-1.05151804e-03	-1.66715388e-03
7.33485000e+09	-1.02536502e-03	-1.68128595e-03
7.33500000e+09	-1.08256331e-03	-1.61904715e-03
7.33515000e+09	-1.10429163e-03	-1.65252108e-03
7.33530000e+09	-1.08183116e-03	-1.70046329e-03
7.33545000e+09	-1.14269032e-03	-1.62671370e-03
7.33560000e+09	-1.19373525e-03	-1.62738817e-03
7.33575000e+09	-1.17774384e-03	-1.60198668e-03
7.33590000e+09	-1.24018572e-03	-1.63845353e-03
7.33605000e+09	-1.17072455e-03	-1.64957791e-03
7.33620000e+09	-1.17488497e-03	-1.66361847e-03
7.33635000e+09	-1.13963591e-03	-1.63799803e-03
7.33650000e+09	-1.20946093e-03	-1.60436792e-03
7.33665000e+09	-1.18446323e-03	-1.63247500e-03
7.33680000e+09	-1.09686938e-03	-1.59529004e-03
7.33695000e+09	-1.17796677e-03	-1.61291933e-03
7.33710000e+09	-1.24153172e-03	-1.59875394e-03
7.33725000e+09	-1.18922896e-03	-1.56687464e-03
7.33740000e+09	-1.22875303e-03	-1.56811164e-03
7.33755000e+09	-1.22458487e-03	-1.56050203e-03
7.33770000e+09	-1.27657311e-03	-1.57671330e-03
7.33785000e+09	-1.28292504e-03	-1.50554990e-03
7.33800000e+09	-1.26587595e-03	-1.55262751e-03
7.33815000e+09	-1.30208717e-03	-1.53370417e-03
7.33830000e+09	-1.23368149e-03	-1.58115331e-03
7.33845000e+09	-1.22210391e-03	-1.52934330e-03
7.33860000e+09	-1.25159094e-03	-1.55288391e-03
7.33875000e+09	-1.25142701e-03	-1.56225598e-03
7.33890000e+09	-1.28875109e-03	-1.54199071e-03
7.33905000e+09	-1.31936766e-03	-1.43307637e-03
7.33920000e+09	-1.28616709e-03	-1.55389841e-03
7.33935000e+09	-1.31101121e-03	-1.49942247e-03
7.33950000e+09	-1.30449773e-03	-1.48222621e-03
7.33965000e+09	-1.30389273e-03	-1.42246322e-03
7.33980000e+09	-1.28841058e-03	-1.38044384e-03
7.33995000e+09	-1.29063121e-03	-1.46604394e-03
7.34010000e+09	-1.33136581e-03	-1.42082462e-03
7.34025000e+09	-1.36318518e-03	-1.43747530e-03
7.34040000e+09	-1.35774003e-03	-1.45299288e-03
7.34055000e+09	-1.36037918e-03	-1.46341619e-03
7.34070000e+09	-1.33883480e-03	-1.41010231e-03
7.34085000e+09	-1.35551266e-03	-1.42357487e-03
7.34100000e+09	-1.32391540e-03	-1.40164093e-03
7.34115000e+09	-1.40988203e-03	-1.40497379e-03
7.34130000e+09	-1.36761639e-03	-1.41599494e-03
7.34145000e+09	-1.44485342e-03	-1.44027234e-03
7.34160000e+09	-1.36925589e-03	-1.37248923e-03
7.34175000e+09	-1.40181971e-03	-1.39534273e-03
7.34190000e+09	-1.37682585e-03	-1.37926266e-03
7.34205000e+09	-1.41546696e-03	-1.36437083e-03
7.34220000e+09	-1.40514664e-03	-1.38017258e-03
7.34235000e+09	-1.43149705e-03	-1.33349828e-03
7.34250000e+09	-1.40570424e-03	-1.35773006e-03
7.34265000e+09	-1.42710348e-03	-1.30080375e-03
7.34280000e+09	-1.42409046e-03	-1.32469492e-03
7.34295000e+09	-1.44567380e-03	-1.28390633e-03
7.34310000e+09	-1.42464282e-03	-1.35229359e-03
7.34325000e+09	-1.45017020e-03	-1.34109355e-03
7.34340000e+09	-1.46840162e-03	-1.33734471e-03
7.34355000e+09	-1.42038326e-03	-1.34562253e-03
7.34370000e+09	-1.43796699e-03	-1.29894283e-03
7.34385000e+09	-1.53016203e-03	-1.32535803e-03
7.34400000e+09	-1.43335654e-03	-1.26766456e-03
7.34415000e+09	-1.43012777e-03	-1.20940914e-03
7.34430000e+09	-1.47459587e-03	-1.23679695e-03
7.34445000e+09	-1.43394593e-03	-1.26096605e-03
7.34460000e+09	-1.43809036e-03	-1.28978091e-03
7.34475000e+09	-1.42259233e-03	-1.26096495e-03
7.34490000e+09	-1.49011403e-03	-1.18569650e-03
7.34505000e+09	-1.50267270e-03	-1.19482081e-03
7.34520000e+09	-1.51609177e-03	-1.21688159e-03
7.34535000e+09	-1.50804013e-03	-1.22738025e-03
7.34550000e+09	-1.48703888e-03	-1.28367352e-03
7.34565000e+09	-1.48700537e-03	-1.26832796e-03
7.34580000e+09	-1.57345779e-03	-1.20215699e-03
7.34595000e+09	-1.52471900e-03	-1.27568345e-03
7.34610000e+09	-1.46944290e-03	-1.23283467e-03
7.34625000e+09	-1.54877811e-03	-1.21615917e-03
7.34640000e+09	-1.53924288e-03	-1.18251856e-03
7.34655000e+09	-1.45632014e-03	-1.24361029e-03
7.34670000e+09	-1.58694413e-03	-1.17311261e-03
7.34685000e+09	-1.58784766e-03	-1.16737722e-03
7.34700000e+09	-1.56734696e-03	-1.17006590e-03
7.34715000e+09	-1.56047834e-03	-1.17393268e-03
7.34730000e+09	-1.56194016e-03	-1.20446365e-03
7.34745000e+09	-1.54474614e-03	-1.18540409e-03
7.34760000e+09	-1.57158101e-03	-1.14621488e-03
7.34775000e+09	-1.54374334e-03	-1.16894940e-03
7.34790000e+09	-1.55471483e-03	-1.13550249e-03
7.34805000e+09	-1.61297751e-03	-1.11501190e-03
7.34820000e+09	-1.59121925e-03	-1.14388647e-03
7.34835000e+09	-1.56386453e-03	-1.11492063e-03
7.34850000e+09	-1.56572694e-03	-1.12228086e-03
7.34865000e+09	-1.58765959e-03	-1.14171463e-03
7.34880000e+09	-1.63645328e-03	-1.10161091e-03
7.34895000e+09	-1.61504185e-03	-1.08975201e-03
7.34910000e+09	-1.60344704e-03	-1.10058780e-03
7.34925000e+09	-1.62056090e-03	-1.07960485e-03
7.34940000e+09	-1.54925033e-03	-1.07100445e-03
7.34955000e+09	-1.61980993e-03	-1.04802323e-03
7.34970000e+09	-1.60611529e-03	-1.09187287e-03
7.34985000e+09	-1.63275861e-03	-1.06491466e-03
7.35000000e+09	-1.63025581e-03	-1.01767881e-03
7.35015000e+09	-1.64287168e-03	-9.84483802e-04
7.35030000e+09	-1.67094004e-03	-1.07545475e-03
7.35045000e+09	-1.65778277e-03	-1.05916399e-03
7.35060000e+09	-1.65071260e-03	-9.83093398e-04
7.35075000e+09	-1.64057333e-03	-9.89280380e-04
7.35090000e+09	-1.64024997e-03	-1.03310341e-03
7.35105000e+09	-1.62991982e-03	-1.06663949e-03
7.35120000e+09	-1.64434447e-03	-9.77826449e-04
7.35135000e+09	-1.68535998e-03	-9.55740256e-04
7.35150000e+09	-1.64839962e-03	-1.02316602e-03
7.35165000e+09	-1.67345261e-03	-9.74171791e-04
7.35180000e+09	-1.64189738e-03	-9.24433409e-04
7.35195000e+09	-1.68772619e-03	-9.52695197e-04
7.35210000e+09	-1.68396022e-03	-9.71503788e-04
7.35225000e+09	-1.64499657e-03	-9.57327604e-04
7.35240000e+09	-1.69322337e-03	-9.80503277e-04
7.35255000e+09	-1.64886343e-03	-8.88904048e-04
7.35270000e+09	-1.69785369e-03	-8.70164466e-04
7.35285000e+09	-1.76305252e-03	-9.26884151e-04
7.35300000e+09	-1.67298354e-03	-9.18874189e-04
7.35315000e+09	-1.65719029e-03	-8.59684103e-04
7.35330000e+09	-1.70307302e-03	-8.81150985e-04
7.35345000e+09	-1.68936035e-03	-9.29796272e-04
7.35360000e+09	-1.74822656e-03	-8.77344598e-04
7.35375000e+09	-1.71672358e-03	-8.51702920e-04
7.35390000e+09	-1.71587580e-03	-8.64689679e-04
7.35405000e+09	-1.78493570e-03	-8.24577974e-04
7.35420000e+09	-1.76317104e-03	-9.22145789e-04
7.35435000e+09	-1.69273748e-03	-8.39389971e-04
7.35450000e+09	-1.71540490e-03	-8.39419116e-04
7.35465000e+09	-1.71485177e-03	-8.29430454e-04
7.35480000e+09	-1.72530894e-03	-7.73220186e-04
7.35495000e+09	-1.76875830e-03	-8.58848276e-04
7.35510000e+09	-1.68507140e-03	-7.83726586e-04
7.35525000e+09	-1.73092308e-03	-8.70849791e-04
7.35540000e+09	-1.75090514e-03	-8.00529971e-04
7.35555000e+09	-1.76827608e-03	-7.55475386e-04
7.35570000e+09	-1.77418960e-03	-8.12483509e-04
7.35585000e+09	-1.77916280e-03	-8.39530154e-04
7.35600000e+09	-1.73879118e-03	-8.20076608e-04
7.35615000e+09	-1.73996634e-03	-8.04405713e-04
7.35630000e+09	-1.68668738e-03	-7.83980722e-04
7.35645000e+09	-1.73694851e-03	-7.88864701e-04
7.35660000e+09	-1.78550069e-03	-7.27378570e-04
7.35675000e+09	-1.78359609e-03	-7.57220577e-04
7.35690000e+09	-1.78589819e-03	-7.60798356e-04
7.35705000e+09	-1.75717994e-03	-7.18420286e-04
7.35720000e+09	-1.81113455e-03	-7.06308290e-04
7.35735000e+09	-1.77149941e-03	-7.68545709e-04
7.35750000e+09	-1.78076073e-03	-6.93558973e-04
7.35765000e+09	-1.82367028e-03	-7.04986906e-04
7.35780000e+09	-1.80230467e-03	-7.34419352e-04
7.35795000e+09	-1.79754333e-03	-7.07949719e-04
7.35810000e+09	-1.77775403e-03	-7.42998805e-04
7.35825000e+09	-1.78933794e-03	-6.75689436e-04
7.35840000e+09	-1.81031640e-03	-7.20043277e-04
7.35855000e+09	-1.74601165e-03	-6.31621089e-04
7.35870000e+09	-1.76261249e-03	-7.01135691e-04
7.35885000e+09	-1.79843081e-03	-6.73938812e-04
7.35900000e+09	-1.79113584e-03	-6.89101141e-04
7.35915000e+09	-1.76583780e-03	-6.48181426e-04
7.35930000e+09	-1.77825412e-03	-6.08026057e-04
7.35945000e+09	-1.78456643e-03	-6.19277210e-04
7.35960000e+09	-1.82751884e-03	-5.91923177e-04
7.35975000e+09	-1.82661124e-03	-5.92101588e-04
7.35990000e+09	-1.75859875e-03	-5.94692078e-04
7.36005000e+09	-1.79271197e-03	-6.05802925e-04
7.36020000e+09	-1.84756866e-03	-6.01317252e-04
7.36035000e+09	-1.84644435e-03	-5.41922807e-04
7.36050000e+09	-1.87834071e-03	-6.53059932e-04
7.36065000e+09	-1.81872390e-03	-5.58169789e-04
7.36080000e+09	-1.81963898e-03	-5.90938715e-04
7.36095000e+09	-1.80945009e-03	-5.70282763e-04
7.36110000e+09	-1.83129953e-03	-5.72316859e-04
7.36125000e+09	-1.80272250e-03	-5.83394065e-04
7.36140000e+09	-1.81169273e-03	-5.40654969e-04
7.36155000e+09	-1.84936416e-03	-5.33076651e-04
7.36170000e+09	-1.80977967e-03	-5.31903680e-04
7.36185000e+09	-1.79892185e-03	-5.27898233e-04
