C:\Users\oper\labQT\Lab2025\QTLab2526\SinglePhoton\VNA\CRIO_measures_new\Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim
7.791,-0.196784
7.792,-0.196734
7.793,-0.196684
7.794,-0.196634
7.795,-0.196584
7.796,-0.196533
7.797,-0.196483
7.798,-0.196433
7.799,-0.196383
7.8,-0.196333
7.801,-0.196283
7.802,-0.196233
7.803,-0.196183
7.804,-0.196133
7.805,-0.196083
7.806,-0.196033
7.807,-0.195983
7.808,-0.195933
7.809,-0.195883
7.81,-0.195833
7.811,-0.195783
7.812,-0.195734
7.813,-0.195684
7.814,-0.195634
7.815,-0.195584
7.816,-0.195534
7.817,-0.195484
7.818,-0.195435
7.819,-0.195385
7.82,-0.195335
7.821,-0.195285
7.822,-0.195236
7.823,-0.195186
7.824,-0.195136
7.825,-0.195087
7.826,-0.195037
7.827,-0.194988
7.828,-0.194938
7.829,-0.194888
7.83,-0.194839
7.831,-0.194789
7.832,-0.19474
7.833,-0.19469
7.834,-0.194641
7.835,-0.194592
7.836,-0.194542
7.837,-0.194493
7.838,-0.194443
7.839,-0.194394
7.84,-0.194345
7.841,-0.194296
7.842,-0.194246
7.843,-0.194197
7.844,-0.194148
7.845,-0.194099
7.846,-0.19405
7.847,-0.194
7.848,-0.193951
7.849,-0.193902
7.85,-0.193853
7.851,-0.193804
7.852,-0.193755
7.853,-0.193706
7.854,-0.193657
7.855,-0.193609
7.856,-0.19356
7.857,-0.193511
7.858,-0.193462
7.859,-0.193413
7.86,-0.193364
7.861,-0.193316
7.862,-0.193267
7.863,-0.193218
7.864,-0.19317
7.865,-0.193121
7.866,-0.193073
7.867,-0.193024
7.868,-0.192976
7.869,-0.192927
7.87,-0.192879
7.871,-0.192831
7.872,-0.192782
7.873,-0.192734
7.874,-0.192686
7.875,-0.192637
7.876,-0.192589
7.877,-0.192541
7.878,-0.192493
7.879,-0.192445
7.88,-0.192397
7.881,-0.192349
7.882,-0.192301
7.883,-0.192253
7.884,-0.192205
7.885,-0.192157
7.886,-0.19211
7.887,-0.192062
7.888,-0.192014
7.889,-0.191967
7.89,-0.191919
7.891,-0.191871
7.892,-0.191824
7.893,-0.191776
7.894,-0.191729
7.895,-0.191682
7.896,-0.191634
7.897,-0.191587
7.898,-0.19154
7.899,-0.191493
7.9,-0.191446
7.901,-0.191399
7.902,-0.191352
7.903,-0.191305
7.904,-0.191258
7.905,-0.191211
7.906,-0.191164
7.907,-0.191117
7.908,-0.191071
7.909,-0.191024
7.91,-0.190977
7.911,-0.190931
7.912,-0.190884
7.913,-0.190838
7.914,-0.190792
7.915,-0.190745
7.916,-0.190699
7.917,-0.190653
7.918,-0.190607
7.919,-0.190561
7.92,-0.190515
7.921,-0.190469
7.922,-0.190423
7.923,-0.190378
7.924,-0.190332
7.925,-0.190286
7.926,-0.190241
7.927,-0.190195
7.928,-0.19015
7.929,-0.190104
7.93,-0.190059
7.931,-0.190014
7.932,-0.189969
7.933,-0.189924
7.934,-0.189879
7.935,-0.189834
7.936,-0.189789
7.937,-0.189744
7.938,-0.1897
7.939,-0.189655
7.94,-0.18961
7.941,-0.189566
7.942,-0.189522
7.943,-0.189477
7.944,-0.189433
7.945,-0.189389
7.946,-0.189345
7.947,-0.189301
7.948,-0.189257
7.949,-0.189214
7.95,-0.18917
7.951,-0.189127
7.952,-0.189083
7.953,-0.18904
7.954,-0.188997
7.955,-0.188953
7.956,-0.18891
7.957,-0.188867
7.958,-0.188824
7.959,-0.188782
7.96,-0.188739
7.961,-0.188696
7.962,-0.188654
7.963,-0.188612
7.964,-0.188569
7.965,-0.188527
7.966,-0.188485
7.967,-0.188443
7.968,-0.188402
7.969,-0.18836
7.97,-0.188318
7.971,-0.188277
7.972,-0.188236
7.973,-0.188195
7.974,-0.188153
7.975,-0.188113
7.976,-0.188072
7.977,-0.188031
7.978,-0.18799
7.979,-0.18795
7.98,-0.18791
7.981,-0.18787
7.982,-0.18783
7.983,-0.18779
7.984,-0.18775
7.985,-0.18771
7.986,-0.187671
7.987,-0.187632
7.988,-0.187592
7.989,-0.187553
7.99,-0.187515
7.991,-0.187476
7.992,-0.187437
7.993,-0.187399
7.994,-0.187361
7.995,-0.187323
7.996,-0.187285
7.997,-0.187247
7.998,-0.187209
7.999,-0.187172
8,-0.187135
8.001,-0.187098
8.002,-0.187061
8.003,-0.187024
8.004,-0.186988
8.005,-0.186951
8.006,-0.186915
8.007,-0.186879
8.008,-0.186843
8.009,-0.186808
8.01,-0.186772
8.011,-0.186737
8.012,-0.186702
8.013,-0.186668
8.014,-0.186633
8.015,-0.186599
8.016,-0.186565
8.017,-0.186531
8.018,-0.186497
8.019,-0.186463
8.02,-0.18643
8.021,-0.186397
8.022,-0.186365
8.023,-0.186332
8.024,-0.1863
8.025,-0.186268
8.026,-0.186236
8.027,-0.186204
8.028,-0.186173
8.029,-0.186142
8.03,-0.186111
8.031,-0.186081
8.032,-0.186051
8.033,-0.186021
8.034,-0.185991
8.035,-0.185962
8.036,-0.185933
8.037,-0.185904
8.038,-0.185875
8.039,-0.185847
8.04,-0.185819
8.041,-0.185792
8.042,-0.185764
8.043,-0.185737
8.044,-0.185711
8.045,-0.185685
8.046,-0.185659
8.047,-0.185633
8.048,-0.185608
8.049,-0.185583
8.05,-0.185558
8.051,-0.185534
8.052,-0.18551
8.053,-0.185487
8.054,-0.185464
8.055,-0.185441
8.056,-0.185419
8.057,-0.185397
8.058,-0.185376
8.059,-0.185355
8.06,-0.185334
8.061,-0.185314
8.062,-0.185294
8.063,-0.185275
8.064,-0.185256
8.065,-0.185237
8.066,-0.18522
8.067,-0.185202
8.068,-0.185185
8.069,-0.185169
8.07,-0.185153
8.071,-0.185137
8.072,-0.185122
8.073,-0.185108
8.074,-0.185094
8.075,-0.185081
8.076,-0.185068
8.077,-0.185056
8.078,-0.185044
8.079,-0.185033
8.08,-0.185023
8.081,-0.185013
8.082,-0.185004
8.083,-0.184995
8.084,-0.184987
8.085,-0.18498
8.086,-0.184973
8.087,-0.184967
8.088,-0.184962
8.089,-0.184958
8.09,-0.184954
8.091,-0.184951
8.092,-0.184949
8.093,-0.184947
8.094,-0.184946
8.095,-0.184946
8.096,-0.184947
8.097,-0.184949
8.098,-0.184951
8.099,-0.184955
8.1,-0.184959
8.101,-0.184964
8.102,-0.18497
8.103,-0.184977
8.104,-0.184985
8.105,-0.184994
8.106,-0.185004
8.107,-0.185015
8.108,-0.185027
8.109,-0.185041
8.11,-0.185055
8.111,-0.18507
8.112,-0.185087
8.113,-0.185104
8.114,-0.185123
8.115,-0.185143
8.116,-0.185164
8.117,-0.185187
8.118,-0.18521
8.119,-0.185236
8.12,-0.185262
8.121,-0.18529
8.122,-0.185319
8.123,-0.18535
8.124,-0.185382
8.125,-0.185416
8.126,-0.185452
8.127,-0.185489
8.128,-0.185527
8.129,-0.185567
8.13,-0.185609
8.131,-0.185653
8.132,-0.185699
8.133,-0.185746
8.134,-0.185796
8.135,-0.185847
8.136,-0.1859
8.137,-0.185956
8.138,-0.186013
8.139,-0.186073
8.14,-0.186134
8.141,-0.186199
8.142,-0.186265
8.143,-0.186334
8.144,-0.186405
8.145,-0.186479
8.146,-0.186556
8.147,-0.186635
8.148,-0.186717
8.149,-0.186802
8.15,-0.186889
8.151,-0.18698
8.152,-0.187074
8.153,-0.187171
8.154,-0.187271
8.155,-0.187375
8.156,-0.187482
8.157,-0.187593
8.158,-0.187707
8.159,-0.187825
8.16,-0.187948
8.161,-0.188074
8.162,-0.188204
8.163,-0.188339
8.164,-0.188478
8.165,-0.188622
8.166,-0.18877
8.167,-0.188924
8.168,-0.189082
8.169,-0.189246
8.17,-0.189415
8.171,-0.18959
8.172,-0.18977
8.173,-0.189957
8.174,-0.190149
8.175,-0.190348
8.176,-0.190554
8.177,-0.190767
8.178,-0.190987
8.179,-0.191214
8.18,-0.191449
8.181,-0.191692
8.182,-0.191944
8.183,-0.192204
8.184,-0.192473
8.185,-0.192751
8.186,-0.193039
8.187,-0.193337
8.188,-0.193645
8.189,-0.193965
8.19,-0.194295
8.191,-0.194638
8.192,-0.194993
8.193,-0.195361
8.194,-0.195742
8.195,-0.196138
8.196,-0.196548
8.197,-0.196973
8.198,-0.197414
8.199,-0.197872
8.2,-0.198348
8.201,-0.198842
8.202,-0.199355
8.203,-0.199888
8.204,-0.200443
8.205,-0.20102
8.206,-0.20162
8.207,-0.202244
8.208,-0.202894
8.209,-0.203571
8.21,-0.204277
8.211,-0.205013
8.212,-0.205781
8.213,-0.206581
8.214,-0.207417
8.215,-0.208291
8.216,-0.209203
8.217,-0.210157
8.218,-0.211156
8.219,-0.2122
8.22,-0.213295
8.221,-0.214441
8.222,-0.215644
8.223,-0.216906
8.224,-0.21823
8.225,-0.219622
8.226,-0.221085
8.227,-0.222623
8.228,-0.224244
8.229,-0.22595
8.23,-0.22775
8.231,-0.229648
8.232,-0.231653
8.233,-0.233771
8.234,-0.236012
8.235,-0.238383
8.236,-0.240895
8.237,-0.243558
8.238,-0.246383
8.239,-0.249384
8.24,-0.252573
8.241,-0.255966
8.242,-0.259577
8.243,-0.263425
8.244,-0.267529
8.245,-0.271907
8.246,-0.276583
8.247,-0.281578
8.248,-0.286919
8.249,-0.292632
8.25,-0.298744
8.251,-0.305285
8.252,-0.312283
8.253,-0.319771
8.254,-0.327777
8.255,-0.336329
8.256,-0.345453
8.257,-0.355169
8.258,-0.365489
8.259,-0.376416
8.26,-0.387937
8.261,-0.40002
8.262,-0.412607
8.263,-0.425609
8.264,-0.438899
8.265,-0.452304
8.266,-0.465602
8.267,-0.47852
8.268,-0.490734
8.269,-0.501877
8.27,-0.511557
8.271,-0.519374
8.272,-0.524957
8.273,-0.527991
8.274,-0.528255
8.275,-0.525646
8.276,-0.520192
8.277,-0.512059
8.278,-0.501527
8.279,-0.488967
8.28,-0.474807
8.281,-0.459492
8.282,-0.443453
8.283,-0.427083
8.284,-0.410721
8.285,-0.394642
8.286,-0.37906
8.287,-0.36413
8.288,-0.349957
8.289,-0.336602
8.29,-0.324093
8.291,-0.312431
8.292,-0.301599
8.293,-0.291566
8.294,-0.282293
8.295,-0.273734
8.296,-0.265843
8.297,-0.258572
8.298,-0.251873
8.299,-0.245701
8.3,-0.240013
8.301,-0.234769
8.302,-0.229932
8.303,-0.225465
8.304,-0.221339
8.305,-0.217523
8.306,-0.21399
8.307,-0.210717
8.308,-0.207681
8.309,-0.204861
8.31,-0.202241
8.311,-0.199802
8.312,-0.19753
8.313,-0.195411
8.314,-0.193433
8.315,-0.191584
8.316,-0.189855
8.317,-0.188235
8.318,-0.186716
8.319,-0.18529
8.32,-0.183951
8.321,-0.182691
8.322,-0.181505
8.323,-0.180388
8.324,-0.179334
8.325,-0.178339
8.326,-0.177399
8.327,-0.176509
8.328,-0.175667
8.329,-0.174869
8.33,-0.174113
8.331,-0.173395
8.332,-0.172712
8.333,-0.172064
8.334,-0.171446
8.335,-0.170859
8.336,-0.170298
8.337,-0.169764
8.338,-0.169254
8.339,-0.168767
8.34,-0.168301
8.341,-0.167855
8.342,-0.167428
8.343,-0.16702
8.344,-0.166628
8.345,-0.166252
8.346,-0.16589
8.347,-0.165544
8.348,-0.16521
8.349,-0.164889
8.35,-0.16458
8.351,-0.164283
8.352,-0.163996
8.353,-0.163719
8.354,-0.163452
8.355,-0.163194
8.356,-0.162945
8.357,-0.162704
8.358,-0.162471
8.359,-0.162245
8.36,-0.162026
8.361,-0.161814
8.362,-0.161609
8.363,-0.161409
8.364,-0.161216
8.365,-0.161027
8.366,-0.160845
8.367,-0.160667
8.368,-0.160494
8.369,-0.160325
8.37,-0.160161
8.371,-0.160001
8.372,-0.159845
8.373,-0.159693
8.374,-0.159545
8.375,-0.1594
8.376,-0.159258
8.377,-0.15912
8.378,-0.158984
8.379,-0.158852
8.38,-0.158722
8.381,-0.158595
8.382,-0.15847
8.383,-0.158349
8.384,-0.158229
8.385,-0.158112
8.386,-0.157996
8.387,-0.157883
8.388,-0.157772
8.389,-0.157663
8.39,-0.157556
8.391,-0.15745
8.392,-0.157347
8.393,-0.157245
8.394,-0.157144
8.395,-0.157045
8.396,-0.156947
8.397,-0.156851
8.398,-0.156756
8.399,-0.156663
8.4,-0.156571
8.401,-0.15648
8.402,-0.15639
8.403,-0.156301
8.404,-0.156213
8.405,-0.156127
8.406,-0.156041
8.407,-0.155956
8.408,-0.155873
8.409,-0.15579
8.41,-0.155708
8.411,-0.155627
8.412,-0.155546
8.413,-0.155467
8.414,-0.155388
8.415,-0.15531
8.416,-0.155233
8.417,-0.155156
8.418,-0.15508
8.419,-0.155005
8.42,-0.15493
8.421,-0.154856
8.422,-0.154782
8.423,-0.154709
8.424,-0.154636
8.425,-0.154564
8.426,-0.154493
8.427,-0.154422
8.428,-0.154351
8.429,-0.154281
8.43,-0.154211
8.431,-0.154142
8.432,-0.154073
8.433,-0.154005
8.434,-0.153936
8.435,-0.153869
8.436,-0.153801
8.437,-0.153734
8.438,-0.153668
8.439,-0.153601
8.44,-0.153535
8.441,-0.153469
8.442,-0.153404
8.443,-0.153339
8.444,-0.153274
8.445,-0.153209
8.446,-0.153145
8.447,-0.15308
8.448,-0.153017
8.449,-0.152953
8.45,-0.152889
8.451,-0.152826
8.452,-0.152763
8.453,-0.1527
8.454,-0.152638
8.455,-0.152575
8.456,-0.152513
8.457,-0.152451
8.458,-0.152389
8.459,-0.152327
8.46,-0.152266
8.461,-0.152205
8.462,-0.152143
8.463,-0.152082
8.464,-0.152021
8.465,-0.151961
8.466,-0.1519
8.467,-0.151839
8.468,-0.151779
8.469,-0.151719
8.47,-0.151658
8.471,-0.151598
8.472,-0.151539
8.473,-0.151479
8.474,-0.151419
8.475,-0.151359
8.476,-0.1513
8.477,-0.15124
8.478,-0.151181
8.479,-0.151122
8.48,-0.151063
8.481,-0.151004
8.482,-0.150945
8.483,-0.150886
8.484,-0.150827
8.485,-0.150768
8.486,-0.15071
8.487,-0.150651
8.488,-0.150592
8.489,-0.150534
8.49,-0.150476
8.491,-0.150417
8.492,-0.150359
8.493,-0.150301
8.494,-0.150243
8.495,-0.150184
8.496,-0.150126
8.497,-0.150068
8.498,-0.15001
8.499,-0.149952
8.5,-0.149895
8.501,-0.149837
8.502,-0.149779
8.503,-0.149721
8.504,-0.149663
8.505,-0.149606
8.506,-0.149548
8.507,-0.149491
8.508,-0.149433
8.509,-0.149375
8.51,-0.149318
8.511,-0.14926
8.512,-0.149203
8.513,-0.149146
8.514,-0.149088
8.515,-0.149031
8.516,-0.148974
8.517,-0.148916
8.518,-0.148859
8.519,-0.148802
8.52,-0.148744
8.521,-0.148687
8.522,-0.14863
8.523,-0.148573
8.524,-0.148516
8.525,-0.148458
8.526,-0.148401
8.527,-0.148344
8.528,-0.148287
8.529,-0.14823
8.53,-0.148173
8.531,-0.148116
8.532,-0.148059
8.533,-0.148002
8.534,-0.147945
8.535,-0.147888
8.536,-0.147831
8.537,-0.147774
8.538,-0.147717
8.539,-0.14766
8.54,-0.147603
8.541,-0.147546
8.542,-0.147489
8.543,-0.147432
8.544,-0.147375
8.545,-0.147318
8.546,-0.147261
8.547,-0.147204
8.548,-0.147147
8.549,-0.14709
8.55,-0.147033
8.551,-0.146977
8.552,-0.14692
8.553,-0.146863
8.554,-0.146806
8.555,-0.146749
8.556,-0.146692
8.557,-0.146635
8.558,-0.146578
8.559,-0.146521
8.56,-0.146464
8.561,-0.146408
8.562,-0.146351
8.563,-0.146294
8.564,-0.146237
8.565,-0.14618
8.566,-0.146123
8.567,-0.146066
8.568,-0.146009
8.569,-0.145952
8.57,-0.145896
8.571,-0.145839
8.572,-0.145782
8.573,-0.145725
8.574,-0.145668
8.575,-0.145611
8.576,-0.145554
8.577,-0.145497
8.578,-0.14544
8.579,-0.145383
8.58,-0.145326
8.581,-0.145269
8.582,-0.145213
8.583,-0.145156
8.584,-0.145099
8.585,-0.145042
8.586,-0.144985
8.587,-0.144928
8.588,-0.144871
8.589,-0.144814
8.59,-0.144757
8.591,-0.1447
8.592,-0.144643
8.593,-0.144586
8.594,-0.144529
8.595,-0.144472
8.596,-0.144415
8.597,-0.144358
8.598,-0.144301
8.599,-0.144244
8.6,-0.144187
8.601,-0.14413
8.602,-0.144073
8.603,-0.144016
8.604,-0.143959
8.605,-0.143902
8.606,-0.143845
8.607,-0.143788
8.608,-0.143731
8.609,-0.143674
8.61,-0.143616
8.611,-0.143559
8.612,-0.143502
8.613,-0.143445
8.614,-0.143388
8.615,-0.143331
8.616,-0.143274
8.617,-0.143217
8.618,-0.14316
8.619,-0.143102
8.62,-0.143045
8.621,-0.142988
8.622,-0.142931
8.623,-0.142874
8.624,-0.142817
8.625,-0.142759
8.626,-0.142702
8.627,-0.142645
8.628,-0.142588
8.629,-0.142531
8.63,-0.142473
8.631,-0.142416
8.632,-0.142359
8.633,-0.142302
8.634,-0.142245
8.635,-0.142187
8.636,-0.14213
8.637,-0.142073
8.638,-0.142016
8.639,-0.141958
8.64,-0.141901
8.641,-0.141844
8.642,-0.141786
8.643,-0.141729
8.644,-0.141672
8.645,-0.141614
8.646,-0.141557
8.647,-0.1415
8.648,-0.141443
8.649,-0.141385
8.65,-0.141328
8.651,-0.14127
8.652,-0.141213
8.653,-0.141156
8.654,-0.141098
8.655,-0.141041
8.656,-0.140984
8.657,-0.140926
8.658,-0.140869
8.659,-0.140811
8.66,-0.140754
8.661,-0.140697
8.662,-0.140639
8.663,-0.140582
8.664,-0.140524
8.665,-0.140467
8.666,-0.140409
8.667,-0.140352
8.668,-0.140295
8.669,-0.140237
8.67,-0.14018
8.671,-0.140122
8.672,-0.140065
8.673,-0.140007
8.674,-0.13995
8.675,-0.139892
8.676,-0.139835
8.677,-0.139777
8.678,-0.13972
8.679,-0.139662
8.68,-0.139605
8.681,-0.139547
8.682,-0.139489
8.683,-0.139432
8.684,-0.139374
8.685,-0.139317
8.686,-0.139259
8.687,-0.139202
8.688,-0.139144
8.689,-0.139086
8.69,-0.139029
8.691,-0.138971
8.692,-0.138914
8.693,-0.138856
8.694,-0.138798
8.695,-0.138741
8.696,-0.138683
8.697,-0.138626
8.698,-0.138568
8.699,-0.13851
8.7,-0.138453
8.701,-0.138395
8.702,-0.138337
8.703,-0.13828
8.704,-0.138222
8.705,-0.138164
8.706,-0.138107
8.707,-0.138049
8.708,-0.137991
8.709,-0.137934
8.71,-0.137876
8.711,-0.137818
8.712,-0.137761
8.713,-0.137703
8.714,-0.137645
8.715,-0.137587
8.716,-0.13753
8.717,-0.137472
8.718,-0.137414
8.719,-0.137356
8.72,-0.137299
8.721,-0.137241
8.722,-0.137183
8.723,-0.137125
8.724,-0.137068
8.725,-0.13701
8.726,-0.136952
8.727,-0.136894
8.728,-0.136837
8.729,-0.136779
8.73,-0.136721
8.731,-0.136663
8.732,-0.136605
8.733,-0.136548
8.734,-0.13649
8.735,-0.136432
8.736,-0.136374
8.737,-0.136316
8.738,-0.136259
8.739,-0.136201
8.74,-0.136143
8.741,-0.136085
8.742,-0.136027
8.743,-0.13597
8.744,-0.135912
C:\Users\oper\labQT\Lab2025\QTLab2526\SinglePhoton\VNA\CRIO_measures_new\Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim.son DE_EMBEDDED Lk=13.4
FREQUENCY (GHz), DB[S21]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim
7.544,-0.20364
7.545,-0.203592
7.546,-0.203544
7.547,-0.203495
7.548,-0.203447
7.549,-0.203399
7.55,-0.203351
7.551,-0.203303
7.552,-0.203254
7.553,-0.203206
7.554,-0.203158
7.555,-0.20311
7.556,-0.203061
7.557,-0.203013
7.558,-0.202965
7.559,-0.202916
7.56,-0.202868
7.561,-0.20282
7.562,-0.202771
7.563,-0.202723
7.564,-0.202675
7.565,-0.202626
7.566,-0.202578
7.567,-0.20253
7.568,-0.202481
7.569,-0.202433
7.57,-0.202384
7.571,-0.202336
7.572,-0.202287
7.573,-0.202239
7.574,-0.202191
7.575,-0.202142
7.576,-0.202094
7.577,-0.202045
7.578,-0.201997
7.579,-0.201948
7.58,-0.2019
7.581,-0.201851
7.582,-0.201802
7.583,-0.201754
7.584,-0.201705
7.585,-0.201657
7.586,-0.201608
7.587,-0.20156
7.588,-0.201511
7.589,-0.201462
7.59,-0.201414
7.591,-0.201365
7.592,-0.201317
7.593,-0.201268
7.594,-0.201219
7.595,-0.201171
7.596,-0.201122
7.597,-0.201073
7.598,-0.201025
7.599,-0.200976
7.6,-0.200927
7.601,-0.200878
7.602,-0.20083
7.603,-0.200781
7.604,-0.200732
7.605,-0.200684
7.606,-0.200635
7.607,-0.200586
7.608,-0.200537
7.609,-0.200489
7.61,-0.20044
7.611,-0.200391
7.612,-0.200342
7.613,-0.200293
7.614,-0.200245
7.615,-0.200196
7.616,-0.200147
7.617,-0.200098
7.618,-0.200049
7.619,-0.200001
7.62,-0.199952
7.621,-0.199903
7.622,-0.199854
7.623,-0.199805
7.624,-0.199756
7.625,-0.199707
7.626,-0.199659
7.627,-0.19961
7.628,-0.199561
7.629,-0.199512
7.63,-0.199463
7.631,-0.199414
7.632,-0.199365
7.633,-0.199316
7.634,-0.199267
7.635,-0.199219
7.636,-0.19917
7.637,-0.199121
7.638,-0.199072
7.639,-0.199023
7.64,-0.198974
7.641,-0.198925
7.642,-0.198876
7.643,-0.198827
7.644,-0.198778
7.645,-0.198729
7.646,-0.19868
7.647,-0.198631
7.648,-0.198582
7.649,-0.198533
7.65,-0.198484
7.651,-0.198435
7.652,-0.198386
7.653,-0.198337
7.654,-0.198288
7.655,-0.198239
7.656,-0.19819
7.657,-0.198141
7.658,-0.198092
7.659,-0.198043
7.66,-0.197994
7.661,-0.197945
7.662,-0.197896
7.663,-0.197847
7.664,-0.197798
7.665,-0.197749
7.666,-0.1977
7.667,-0.197651
7.668,-0.197602
7.669,-0.197553
7.67,-0.197504
7.671,-0.197455
7.672,-0.197406
7.673,-0.197357
7.674,-0.197308
7.675,-0.197259
7.676,-0.19721
7.677,-0.197161
7.678,-0.197112
7.679,-0.197063
7.68,-0.197014
7.681,-0.196965
7.682,-0.196916
7.683,-0.196867
7.684,-0.196818
7.685,-0.196769
7.686,-0.19672
7.687,-0.196671
7.688,-0.196622
7.689,-0.196573
7.69,-0.196524
7.691,-0.196475
7.692,-0.196426
7.693,-0.196377
7.694,-0.196328
7.695,-0.196279
7.696,-0.19623
7.697,-0.196181
7.698,-0.196132
7.699,-0.196083
7.7,-0.196034
7.701,-0.195985
7.702,-0.195936
7.703,-0.195887
7.704,-0.195838
7.705,-0.195789
7.706,-0.19574
7.707,-0.195692
7.708,-0.195643
7.709,-0.195594
7.71,-0.195545
7.711,-0.195496
7.712,-0.195447
7.713,-0.195398
7.714,-0.195349
7.715,-0.1953
7.716,-0.195251
7.717,-0.195202
7.718,-0.195153
7.719,-0.195104
7.72,-0.195056
7.721,-0.195007
7.722,-0.194958
7.723,-0.194909
7.724,-0.19486
7.725,-0.194811
7.726,-0.194762
7.727,-0.194714
7.728,-0.194665
7.729,-0.194616
7.73,-0.194567
7.731,-0.194518
7.732,-0.19447
7.733,-0.194421
7.734,-0.194372
7.735,-0.194323
7.736,-0.194274
7.737,-0.194226
7.738,-0.194177
7.739,-0.194128
7.74,-0.194079
7.741,-0.194031
7.742,-0.193982
7.743,-0.193933
7.744,-0.193885
7.745,-0.193836
7.746,-0.193787
7.747,-0.193739
7.748,-0.19369
7.749,-0.193641
7.75,-0.193593
7.751,-0.193544
7.752,-0.193496
7.753,-0.193447
7.754,-0.193398
7.755,-0.19335
7.756,-0.193301
7.757,-0.193253
7.758,-0.193204
7.759,-0.193156
7.76,-0.193107
7.761,-0.193059
7.762,-0.19301
7.763,-0.192962
7.764,-0.192914
7.765,-0.192865
7.766,-0.192817
7.767,-0.192768
7.768,-0.19272
7.769,-0.192672
7.77,-0.192623
7.771,-0.192575
7.772,-0.192527
7.773,-0.192479
7.774,-0.19243
7.775,-0.192382
7.776,-0.192334
7.777,-0.192286
7.778,-0.192237
7.779,-0.192189
7.78,-0.192141
7.781,-0.192093
7.782,-0.192045
7.783,-0.191997
7.784,-0.191949
7.785,-0.191901
7.786,-0.191853
7.787,-0.191805
7.788,-0.191757
7.789,-0.191709
7.79,-0.191661
7.791,-0.191613
7.792,-0.191565
7.793,-0.191517
7.794,-0.191469
7.795,-0.191421
7.796,-0.191374
7.797,-0.191326
7.798,-0.191278
7.799,-0.19123
7.8,-0.191183
7.801,-0.191135
7.802,-0.191087
7.803,-0.19104
7.804,-0.190992
7.805,-0.190944
7.806,-0.190897
7.807,-0.190849
7.808,-0.190802
7.809,-0.190754
7.81,-0.190707
7.811,-0.19066
7.812,-0.190612
7.813,-0.190565
7.814,-0.190517
7.815,-0.19047
7.816,-0.190423
7.817,-0.190376
7.818,-0.190329
7.819,-0.190281
7.82,-0.190234
7.821,-0.190187
7.822,-0.19014
7.823,-0.190093
7.824,-0.190046
7.825,-0.189999
7.826,-0.189952
7.827,-0.189905
7.828,-0.189858
7.829,-0.189812
7.83,-0.189765
7.831,-0.189718
7.832,-0.189671
7.833,-0.189625
7.834,-0.189578
7.835,-0.189531
7.836,-0.189485
7.837,-0.189438
7.838,-0.189392
7.839,-0.189345
7.84,-0.189299
7.841,-0.189253
7.842,-0.189206
7.843,-0.18916
7.844,-0.189114
7.845,-0.189068
7.846,-0.189022
7.847,-0.188976
7.848,-0.188929
7.849,-0.188883
7.85,-0.188838
7.851,-0.188792
7.852,-0.188746
7.853,-0.1887
7.854,-0.188654
7.855,-0.188608
7.856,-0.188563
7.857,-0.188517
7.858,-0.188472
7.859,-0.188426
7.86,-0.188381
7.861,-0.188335
7.862,-0.18829
7.863,-0.188245
7.864,-0.188199
7.865,-0.188154
7.866,-0.188109
7.867,-0.188064
7.868,-0.188019
7.869,-0.187974
7.87,-0.187929
7.871,-0.187884
7.872,-0.18784
7.873,-0.187795
7.874,-0.18775
7.875,-0.187706
7.876,-0.187661
7.877,-0.187617
7.878,-0.187572
7.879,-0.187528
7.88,-0.187484
7.881,-0.187439
7.882,-0.187395
7.883,-0.187351
7.884,-0.187307
7.885,-0.187263
7.886,-0.187219
7.887,-0.187176
7.888,-0.187132
7.889,-0.187088
7.89,-0.187045
7.891,-0.187001
7.892,-0.186958
7.893,-0.186914
7.894,-0.186871
7.895,-0.186828
7.896,-0.186785
7.897,-0.186742
7.898,-0.186699
7.899,-0.186656
7.9,-0.186613
7.901,-0.186571
7.902,-0.186528
7.903,-0.186486
7.904,-0.186443
7.905,-0.186401
7.906,-0.186359
7.907,-0.186317
7.908,-0.186274
7.909,-0.186232
7.91,-0.186191
7.911,-0.186149
7.912,-0.186107
7.913,-0.186066
7.914,-0.186024
7.915,-0.185983
7.916,-0.185942
7.917,-0.1859
7.918,-0.185859
7.919,-0.185818
7.92,-0.185777
7.921,-0.185737
7.922,-0.185696
7.923,-0.185656
7.924,-0.185615
7.925,-0.185575
7.926,-0.185535
7.927,-0.185495
7.928,-0.185455
7.929,-0.185415
7.93,-0.185375
7.931,-0.185336
7.932,-0.185296
7.933,-0.185257
7.934,-0.185218
7.935,-0.185179
7.936,-0.18514
7.937,-0.185101
7.938,-0.185062
7.939,-0.185024
7.94,-0.184985
7.941,-0.184947
7.942,-0.184909
7.943,-0.184871
7.944,-0.184833
7.945,-0.184795
7.946,-0.184758
7.947,-0.184721
7.948,-0.184683
7.949,-0.184646
7.95,-0.184609
7.951,-0.184573
7.952,-0.184536
7.953,-0.1845
7.954,-0.184463
7.955,-0.184427
7.956,-0.184391
7.957,-0.184356
