C:\Users\oper\labQT\Lab2025\QTLab2526\SinglePhoton\VNA\CRIO_measures_new\Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim.son DE_EMBEDDED Lk=0.0
FREQUENCY (GHz), DB[S21]-Photon_Count_2_V5_PC_2_1_1_PIXEL3_2PORT_longsim
15.6515,-0.111053
15.652,-0.110967
15.6525,-0.110881
15.653,-0.110795
15.6535,-0.110709
15.654,-0.110624
15.6545,-0.110539
15.655,-0.110455
15.6555,-0.110371
15.656,-0.110287
15.6565,-0.110203
15.657,-0.11012
15.6575,-0.110037
15.658,-0.109954
15.6585,-0.109872
15.659,-0.10979
15.6595,-0.109708
15.66,-0.109627
15.6605,-0.109546
15.661,-0.109465
15.6615,-0.109315
15.662,-0.109235
15.6625,-0.109154
15.663,-0.109074
15.6635,-0.108995
15.664,-0.108915
15.6645,-0.108836
15.665,-0.108757
15.6655,-0.108678
15.666,-0.1086
15.6665,-0.108522
15.667,-0.108444
15.6675,-0.108366
15.668,-0.108289
15.6685,-0.108212
15.669,-0.108135
15.6695,-0.108058
15.67,-0.107982
15.6705,-0.107906
15.671,-0.10783
15.6715,-0.107754
15.672,-0.107679
15.6725,-0.107604
15.673,-0.107529
15.6735,-0.107454
15.674,-0.107379
15.6745,-0.107305
15.675,-0.107231
15.6755,-0.107157
15.676,-0.107084
15.6765,-0.10701
15.677,-0.106937
15.6775,-0.106864
15.678,-0.106791
15.6785,-0.106719
15.679,-0.106647
15.6795,-0.106574
15.68,-0.106503
15.6805,-0.106431
15.681,-0.106359
15.6815,-0.106288
15.682,-0.106217
15.6825,-0.106146
15.683,-0.106075
15.6835,-0.106005
15.684,-0.105934
15.6845,-0.105864
15.685,-0.105794
15.6855,-0.105725
15.686,-0.105655
15.6865,-0.105586
15.687,-0.105516
15.6875,-0.105447
15.688,-0.105378
15.6885,-0.10531
15.689,-0.105241
15.6895,-0.105173
15.69,-0.105105
15.6905,-0.105037
15.691,-0.104969
15.6915,-0.104901
15.692,-0.104834
15.6925,-0.104767
15.693,-0.1047
15.6935,-0.104633
15.694,-0.104566
15.6945,-0.104499
15.695,-0.104433
15.6955,-0.104366
15.696,-0.1043
15.6965,-0.104234
15.697,-0.104168
15.6975,-0.104103
15.698,-0.104037
15.6985,-0.103972
15.699,-0.103907
15.6995,-0.103841
15.7,-0.103777
15.7005,-0.103712
15.701,-0.103647
15.7015,-0.103583
15.702,-0.103518
15.7025,-0.103454
15.703,-0.10339
15.7035,-0.103326
15.704,-0.103262
15.7045,-0.103199
15.705,-0.103135
15.7055,-0.103072
15.706,-0.103009
15.7065,-0.102946
15.707,-0.102883
15.7075,-0.10282
15.708,-0.102757
15.7085,-0.102695
15.709,-0.102632
15.7095,-0.10257
15.71,-0.102508
15.7105,-0.102446
15.711,-0.102384
15.7115,-0.102322
15.712,-0.102261
15.7125,-0.102199
15.713,-0.102138
15.7135,-0.102077
15.714,-0.102016
15.7145,-0.101955
15.715,-0.101894
15.7155,-0.101833
15.716,-0.101772
15.7165,-0.101712
15.717,-0.101651
15.7175,-0.101591
15.718,-0.101531
15.7185,-0.101471
15.719,-0.101411
15.7195,-0.101351
15.72,-0.101292
15.7205,-0.101232
15.721,-0.101172
15.7215,-0.101113
15.722,-0.101054
15.7225,-0.100995
15.723,-0.100936
15.7235,-0.100877
15.724,-0.100818
15.7245,-0.100759
15.725,-0.100701
15.7255,-0.100642
15.726,-0.100584
15.7265,-0.100526
15.727,-0.100467
15.7275,-0.100409
15.728,-0.100351
15.7285,-0.100294
15.729,-0.100236
15.7295,-0.100178
15.73,-0.100121
15.7305,-0.100063
15.731,-0.100006
15.7315,-0.0999485
15.732,-0.0998914
15.7325,-0.0998344
15.733,-0.0997774
15.7335,-0.0997206
15.734,-0.0996638
15.7345,-0.0996072
15.735,-0.0995506
15.7355,-0.0994941
15.736,-0.0994378
15.7365,-0.0993815
15.737,-0.0993253
15.7375,-0.0992692
15.738,-0.0992132
15.7385,-0.0991573
15.739,-0.0991015
15.7395,-0.0990458
15.74,-0.0989902
15.7405,-0.0989347
15.741,-0.0988792
15.7415,-0.0988239
15.742,-0.0987686
15.7425,-0.0987134
15.743,-0.0986583
15.7435,-0.0986033
15.744,-0.0985484
15.7445,-0.0984936
15.745,-0.0984389
15.7455,-0.0983842
15.746,-0.0983296
15.7465,-0.0982752
15.747,-0.0982208
15.7475,-0.0981664
15.748,-0.0981122
15.7485,-0.0980581
15.749,-0.098004
15.7495,-0.09795
15.75,-0.0978961
15.7505,-0.0978423
15.751,-0.0977886
15.7515,-0.0977349
15.752,-0.0976814
15.7525,-0.0976279
15.753,-0.0975745
15.7535,-0.0975212
15.754,-0.0974679
15.7545,-0.0974147
15.755,-0.0973616
15.7555,-0.0973086
15.756,-0.0972557
15.7565,-0.0972028
15.757,-0.0971501
15.7575,-0.0970974
15.758,-0.0970447
15.7585,-0.0969922
15.759,-0.0969397
15.7595,-0.0968873
15.76,-0.096835
15.7605,-0.0967828
15.761,-0.0967306
15.7615,-0.0966785
15.762,-0.0966265
15.7625,-0.0965745
15.763,-0.0965226
15.7635,-0.0964708
15.764,-0.0964191
15.7645,-0.0963674
15.765,-0.0963159
15.7655,-0.0962643
15.766,-0.0962129
15.7665,-0.0961615
15.767,-0.0961102
15.7675,-0.096059
15.768,-0.0960079
15.7685,-0.0959568
15.769,-0.0959057
15.7695,-0.0958548
15.77,-0.0958039
15.7705,-0.0957531
15.771,-0.0957024
15.7715,-0.0956517
15.772,-0.0956011
15.7725,-0.0955506
15.773,-0.0955001
15.7735,-0.0954497
15.774,-0.0953994
15.7745,-0.0953491
15.775,-0.0952989
15.7755,-0.0952488
15.776,-0.0951987
15.7765,-0.0951487
15.777,-0.0950988
15.7775,-0.0950489
15.778,-0.0949991
15.7785,-0.0949494
15.779,-0.0948997
15.7795,-0.0948501
15.78,-0.0948006
15.7805,-0.0947511
15.781,-0.0947017
15.7815,-0.0946523
15.782,-0.094603
15.7825,-0.0945538
15.783,-0.0945046
15.7835,-0.0944555
15.784,-0.0944065
15.7845,-0.0943575
15.785,-0.0943086
15.7855,-0.0942598
15.786,-0.094211
15.7865,-0.0941623
15.787,-0.0941136
15.7875,-0.094065
15.788,-0.0940165
15.7885,-0.093968
15.789,-0.0939196
15.7895,-0.0938712
15.79,-0.0938229
15.7905,-0.0937747
15.791,-0.0937265
15.7915,-0.0936784
15.792,-0.0936303
15.7925,-0.0935823
15.793,-0.0935344
15.7935,-0.0934865
15.794,-0.0934387
15.7945,-0.0933909
15.795,-0.0933432
15.7955,-0.0932956
15.796,-0.093248
15.7965,-0.0932005
15.797,-0.093153
15.7975,-0.0931056
15.798,-0.0930582
15.7985,-0.0930109
15.799,-0.0929637
15.7995,-0.0929165
15.8,-0.0928693
